Program_Risk_Code	Work_Accomplishment_ID	Operation_Date_FY	Operation_Date	Inspection_PAC_List	Total_Employees	Total_Hours_Spent
FFNR	4429173	2010	10/26/2009	03803,03803E	1	51.00
FFNR	4430414	2010	10/7/2009	03803	1	16.00
FFNR	4430451	2010	10/6/2009	18029A	1	16.00
FFNR	4430565	2010	5/17/2010	03803,03842,03842H	1	20.00
FFNR	4430842	2010	7/7/2010	03803	1	29.00
FFNR	4430844	2010	1/11/2010	03803	2	37.00
FFNR	4430850	2010	12/1/2009	03803	2	45.00
FFNR	4430851	2010	4/16/2010	03803	2	96.00
FFNR	4430852	2010	4/7/2010	03803	1	51.00
FFNR	4430859	2010	10/30/2009	03803	1	30.50
FFNR	4430890	2010	11/19/2009	18029A	1	6.50
FFNR	4430903	2010	2/19/2010	18029C	1	3.50
FFNR	4430915	2010	4/20/2010	18029A	1	6.00
FFNR	4430936	2010	4/20/2010	18029A	1	6.50
FFNR	4430943	2010	4/19/2010	18029A	1	6.00
FFNR	4430947	2010	4/20/2010	18029A	1	6.50
FFNR	4430949	2010	4/21/2010	18029A	1	4.50
FFNR	4430951	2010	4/21/2010	18029A	1	3.50
FFNR	4430955	2010	4/21/2010	18029A	1	5.00
FFNR	4430961	2010	11/30/2009	18029C	1	5.00
FFNR	4430983	2010	4/22/2010	18029A	1	4.50
FFNR	4430987	2010	4/22/2010	18029A	1	3.50
FFNR	4431142	2010	11/20/2009	03842,03842H	2	70.00
FFNR	4431144	2010	6/4/2010	03803	1	36.00
FFNR	4431155	2010	12/2/2009	03803	1	30.00
FFNR	4433168	2010	3/15/2010	03803,03803E	1	40.00
FFNR	4433171	2010	2/4/2010	03803,03803E	1	28.00
FFNR	4433192	2010	12/14/2009	03803,03803E	2	41.00
FFNR	4435546	2010	2/10/2010	03803	1	8.00
FFNR	4435996	2010	4/13/2010	03803	1	14.00
FFNR	4436014	2010	10/30/2009	03842	1	16.00
FFNR	4436183	2010	3/3/2010	03803	2	62.00
FFNR	4436786	2010	8/23/2010	03803,03842,03844	1	35.00
FFNR	4437619	2010	10/26/2009	03803,04803,09803	2	46.00
FFNR	4437635	2010	10/27/2009	03803	1	24.00
FFNR	4438067	2010	3/31/2010	03803	1	13.00
FFNR	4438069	2010	5/6/2010	03803,03803E	1	29.00
FFNR	4438070	2010	3/30/2010	03803E,03847H	1	37.00
FFNR	4438120	2010	11/6/2009	03803,21005	3	156.00
FFNR	4439370	2010	11/17/2009	03803	1	50.00
FFNR	4440674	2010	8/3/2010	03844H	1	24.00
FFNR	4440677	2010	4/20/2010	03803,21005	1	44.00
FFNR	4440678	2010	1/29/2010	03803,21005	1	40.00
FFNR	4440680	2010	10/27/2009	03803	1	4.00
FFNR	4440687	2010	4/28/2010	03803	3	50.00
FFNR	4440693	2010	12/15/2009	03803	1	30.00
FFNR	4440695	2010	4/19/2010	03803	2	59.00
FFNR	4440701	2010	7/22/2010	03803	1	24.00
FFNR	4440776	2010	12/4/2009	03803	1	9.00
FFNR	4440801	2010	1/12/2010	03803	1	24.00
FFNR	4440821	2010	1/14/2010	03803,21005	1	40.00
FFNR	4440825	2010	1/26/2010	03803	1	20.00
FFNR	4440841	2010	10/20/2009	03803	4	56.00
FFNR	4440892	2010	1/14/2010	03803	1	16.00
FFNR	4440900	2010	12/14/2009	03803	1	8.00
FFNR	4441033	2010	4/26/2010	03842,03842H	1	32.00
FFNR	4441039	2010	12/1/2009	03803	1	32.00
FFNR	4441072	2010	11/18/2009	03803,56002B	2	8.00
FFNR	4441099	2010	12/16/2009	03803	1	12.50
FFNR	4441115	2010	11/17/2009	03803	1	20.00
FFNR	4441132	2010	8/11/2010	03803	1	20.00
FFNR	4441385	2010	2/2/2010	03803	1	12.00
FFNR	4441447	2010	2/11/2010	03803,03842,03842H	1	50.00
FFNR	4441450	2010	1/7/2010	03803	1	26.00
FFNR	4441495	2010	11/4/2009	03803	1	16.00
FFNR	4441561	2010	10/23/2009	03803,03842,03844	2	80.00
FFNR	4442984	2010	4/1/2010	03803E,03842,03842H	1	48.00
FFNR	4443016	2010	5/20/2010	03803,03803A	1	34.00
FFNR	4443144	2010	11/4/2009	03803,03803E	1	40.00
FFNR	4444763	2010	4/16/2010	03803,03803A	1	34.00
FFNR	4444971	2010	11/2/2009	03803	2	38.00
FFNR	4446742	2010	10/21/2009	03803,03803E	1	20.00
FFNR	4446760	2010	11/4/2009	18029A	1	24.00
FFNR	4447771	2010	10/22/2009	03803,03803E	1	13.50
FFNR	4449300	2010	10/22/2009	03803	1	8.00
FFNR	4451064	2010	1/8/2010	03803,03803E	2	80.00
FFNR	4451295	2010	11/18/2009	03803,04803,09803	1	65.50
FFNR	4451373	2010	12/3/2009	03803	1	15.00
FFNR	4451518	2010	6/28/2010	03803,03842H	2	53.00
FFNR	4456360	2010	6/9/2010	18029A	1	8.00
FFNR	4456558	2010	5/18/2010	03803,03803E	1	25.00
FFNR	4457084	2010	7/2/2010	03803,03803E,04803,09803	1	54.00
FFNR	4457881	2010	7/7/2010	18029A	1	8.00
FFNR	4457969	2010	10/21/2009	18029D	1	24.00
FFNR	4458206	2010	10/23/2009	03803,03842H,03844H,21005	2	115.00
FFNR	4458339	2010	1/14/2010	03803,04803,09803,21005	1	35.00
FFNR	4459476	2010	10/13/2009	03803	2	26.00
FFNR	4459497	2010	6/14/2010	03803	1	12.00
FFNR	4459877	2010	1/5/2010	03803	1	14.00
FFNR	4460493	2010	11/17/2009	03842	1	28.00
FFNR	4461165	2010	8/30/2010	03844H	1	12.00
FFNR	4461435	2010	3/3/2010	03844H	4	244.00
FFNR	4461647	2010	7/22/2010	03803	1	9.50
FFNR	4461660	2010	2/2/2010	03803,03803E	1	30.00
FFNR	4461968	2010	3/25/2010	03803,03803E	1	11.00
FFNR	4462024	2010	12/8/2009	03803,03803E,71009	1	6.00
FFNR	4462499	2010	6/29/2010	18029D	1	20.00
FFNR	4462505	2010	5/25/2010	18029D	1	18.00
FFNR	4462523	2010	5/24/2010	18029D	1	8.00
FFNR	4462543	2010	6/30/2010	18029D	1	10.00
FFNR	4462583	2010	9/16/2010	18029D	1	8.00
FFNR	4463221	2010	9/2/2010	18029A	1	15.00
FFNR	4463481	2010	12/4/2009	21008	1	50.00
FFNR	4463768	2010	2/5/2010	03842,03844H	1	68.50
FFNR	4464609	2010	9/2/2010	21008	2	18.00
FFNR	4464624	2010	9/27/2010	21008	2	104.00
FFNR	4464637	2010	9/21/2010	03R803,21008A,56R800	2	56.00
FFNR	4464656	2010	1/11/2010	21008	1	31.00
FFNR	4464659	2010	8/3/2010	21008	3	145.00
FFNR	4465963	2010	4/21/2010	03844H	2	13.50
FFNR	4466723	2010	9/21/2010	03803	2	22.00
FFNR	4466790	2010	6/23/2010	03803,03R845,04803,09803	1	11.00
FFNR	4466880	2010	6/22/2010	03842,03844H	1	27.00
FFNR	4466978	2010	2/4/2010	03803,03842H,03844H	1	44.00
FFNR	4467006	2010	2/3/2010	03844H	1	20.00
FFNR	4467010	2010	3/22/2010	03803,03842H,03844H	1	18.00
FFNR	4467067	2010	1/19/2010	03844H	1	20.00
FFNR	4467069	2010	1/21/2010	03844H	1	20.00
FFNR	4467097	2010	4/14/2010	03844H	1	10.00
FFNR	4467106	2010	2/22/2010	03803,03842	1	20.00
FFNR	4467189	2010	5/11/2010	03803,03844H	1	18.50
FFNR	4467212	2010	1/21/2010	03803,03842	1	21.00
FFNR	4467267	2010	11/20/2009	03803	1	32.00
FFNR	4467473	2010	11/5/2009	03842	1	24.00
FFNR	4467672	2010	11/19/2009	21008,56002B	1	3.00
FFNR	4467759	2010	10/30/2009	03803	1	26.00
FFNR	4468016	2010	5/27/2010	03803,03803A,03803E,04803,09803,21002,21006,71009	1	82.00
FFNR	4468774	2010	11/2/2009	03803	1	40.00
FFNR	4470338	2010	10/30/2009	03803,04803	3	48.00
FFNR	4471500	2010	9/27/2010	03803,03847,03847H	1	55.00
FFNR	4471847	2010	11/24/2009	03803,03842,03842H	1	27.00
FFNR	4472585	2010	5/6/2010	03803,71009	1	6.00
FFNR	4472989	2010	10/30/2009	03803	1	15.00
FFNR	4474579	2010	1/20/2010	03803,03803E	1	35.00
FFNR	4475074	2010	6/29/2010	18029A	1	13.50
FFNR	4475078	2010	5/7/2010	18029A	1	6.00
FFNR	4475085	2010	1/8/2010	18029D	2	14.00
FFNR	4475087	2010	8/11/2010	18029D	1	14.50
FFNR	4475422	2010	11/5/2009	03803,03803A	1	24.00
FFNR	4476234	2010	11/6/2009	03803,03842,03842H,03844H	1	44.00
FFNR	4479522	2010	10/29/2009	03803,03803E,04803,09803	1	6.00
FFNR	4480052	2010	11/17/2009	03803	4	144.00
FFNR	4480335	2010	11/23/2009	03803,03803E,04803,09803	1	39.50
FFNR	4480483	2010	1/12/2010	03803,04803,09803	2	44.00
FFNR	4480486	2010	1/5/2010	03803,03803E,04803,09803	1	35.00
FFNR	4480569	2010	11/23/2009	03803,03803E,04803,09803	3	53.00
FFNR	4481054	2010	11/23/2009	03803,04803	1	16.00
FFNR	4481127	2010	10/30/2009	18029C	1	14.00
FFNR	4481141	2010	12/1/2009	03803	1	17.00
FFNR	4481372	2010	5/5/2010	03803,03803E,04803,09803	1	33.00
FFNR	4481435	2010	12/21/2009	03803,03803E,04803,09803	1	36.00
FFNR	4481447	2010	11/20/2009	03803,03803E,04803,09803	1	47.50
FFNR	4481458	2010	12/15/2009	03803,03803E,04803,09803	1	79.00
FFNR	4481476	2010	2/24/2010	03803	1	32.00
FFNR	4481512	2010	12/7/2009	03803,03803E,03R800,04803,09803	1	80.00
FFNR	4481599	2010	11/4/2009	03803	1	20.00
FFNR	4481666	2010	11/18/2009	03803	1	50.00
FFNR	4481776	2010	3/16/2010	03803,21005	3	357.00
FFNR	4482874	2010	11/17/2009	03803	1	18.00
FFNR	4482907	2010	12/1/2009	03803	1	108.00
FFNR	4482913	2010	11/13/2009	03803	1	17.00
FFNR	4482962	2010	11/20/2009	03803	1	35.00
FFNR	4483150	2010	12/4/2009	03803,03842	1	54.00
FFNR	4483162	2010	11/20/2009	03803,03842	1	46.00
FFNR	4483288	2010	12/1/2009	03803,03803E	3	275.00
FFNR	4483293	2010	4/8/2010	03803	1	18.00
FFNR	4483294	2010	3/17/2010	03803	1	25.00
FFNR	4483295	2010	1/28/2010	03803	1	19.00
FFNR	4483296	2010	8/5/2010	03803	2	11.00
FFNR	4483301	2010	6/3/2010	03803	1	50.00
FFNR	4483302	2010	2/23/2010	03803,03803E	2	35.00
FFNR	4483305	2010	1/21/2010	03803	1	22.00
FFNR	4483312	2010	1/25/2010	03803,56002D	1	1.00
FFNR	4483314	2010	11/19/2009	03803	1	16.00
FFNR	4483319	2010	2/25/2010	03803,03803E	2	42.00
FFNR	4483320	2010	2/25/2010	03803,03803E	2	48.50
FFNR	4483321	2010	1/27/2010	03803,03803E	1	20.20
FFNR	4483323	2010	2/5/2010	03803	1	22.00
FFNR	4483324	2010	7/20/2010	03803	2	36.00
FFNR	4483326	2010	1/27/2010	03803,03803E	1	16.50
FFNR	4483328	2010	11/19/2009	03803,03803E,03R801	1	36.00
FFNR	4483330	2010	5/28/2010	03803,03803E	2	24.00
FFNR	4483340	2010	6/9/2010	03803	1	10.00
FFNR	4483400	2010	6/15/2010	18029C	1	4.00
FFNR	4486887	2010	11/12/2009	03803	1	29.50
FFNR	4486898	2010	10/7/2009	03803	1	16.00
FFNR	4488166	2010	11/10/2009	03803	1	8.00
FFNR	4488208	2010	12/17/2009	03803,03803E,04803	2	146.00
FFNR	4488591	2010	11/17/2009	03803	1	24.00
FFNR	4489911	2010	11/24/2009	03803,56002,81011,81845R,81845T,82845B	1	8.00
FFNR	4490524	2010	4/5/2010	03803,03842,03842H	1	50.00
FFNR	4492231	2010	4/28/2010	03803	4	128.00
FFNR	4492368	2010	7/15/2010	03803	2	84.00
FFNR	4492574	2010	8/25/2010	03803	1	15.00
FFNR	4492881	2010	11/13/2009	03803,03S001	2	56.00
FFNR	4492896	2010	11/13/2009	03803,04803,09803	1	22.00
FFNR	4492978	2010	7/1/2010	03803,03847H	2	57.00
FFNR	4494001	2010	11/17/2009	03803	1	30.00
FFNR	4495542	2010	11/16/2009	03803	2	34.00
FFNR	4496460	2010	12/1/2009	03803,03842,03842H	1	13.00
FFNR	4498190	2010	11/18/2009	03803	1	26.00
FFNR	4498209	2010	8/10/2010	03803,03803E,04803,09803	1	50.00
FFNR	4498446	2010	1/26/2010	03803,03803E,04803,09803,21005	2	48.00
FFNR	4498489	2010	5/3/2010	03803,03803E,04803,09803	1	24.00
FFNR	4498641	2010	11/20/2009	03803,03842,03842H	1	21.00
FFNR	4499315	2010	11/17/2009	03803,03803A,03803E	2	56.00
FFNR	4500357	2010	11/20/2009	03803,21005	1	46.00
FFNR	4502759	2010	3/23/2010	03803,03803E,04803,09803	1	100.00
FFNR	4502788	2010	3/29/2010	03803,03803E,04803,09803	1	34.50
FFNR	4502811	2010	3/26/2010	03803,03803E,04803,09803	1	43.80
FFNR	4502824	2010	4/16/2010	03803,03803E,04803,09803	1	34.00
FFNR	4502826	2010	5/6/2010	03803,03803E,04803,09803	1	53.50
FFNR	4502829	2010	2/1/2010	03803,03803E,04803,09803	3	175.00
FFNR	4503005	2010	12/16/2009	03803,03803E	1	38.00
FFNR	4504831	2010	1/28/2010	03803	1	24.00
FFNR	4505301	2010	11/18/2009	03803	1	13.00
FFNR	4505849	2010	9/22/2010	18029A	1	24.00
FFNR	4505943	2010	5/4/2010	03803	1	25.00
FFNR	4506107	2010	12/4/2009	18029A	1	16.00
FFNR	4506445	2010	12/9/2009	03803	1	22.00
FFNR	4506814	2010	12/7/2009	18029A	1	5.00
FFNR	4506821	2010	12/4/2009	18029A	1	4.50
FFNR	4507052	2010	11/17/2009	18029A	1	10.50
FFNR	4507148	2010	11/23/2009	03803E,21005	1	19.00
FFNR	4508811	2010	2/2/2010	03803	1	28.00
FFNR	4510190	2010	11/23/2009	03803	1	14.00
FFNR	4510234	2010	11/6/2009	03803	2	32.00
FFNR	4511759	2010	7/16/2010	03803	3	52.50
FFNR	4511760	2010	1/14/2010	03803,03803E,04803,09803	1	12.00
FFNR	4511763	2010	2/22/2010	03803,04803	2	50.00
FFNR	4511765	2010	1/7/2010	03803	1	36.00
FFNR	4511768	2010	7/7/2010	03803	1	8.00
FFNR	4513907	2010	12/7/2009	03803	1	21.00
FFNR	4515322	2010	11/30/2009	03803,29001	1	16.00
FFNR	4515665	2010	11/2/2009	03803	1	14.00
FFNR	4516624	2010	1/5/2010	03803,03803E	1	15.00
FFNR	4519462	2010	10/13/2009	18029A	1	10.00
FFNR	4519463	2010	3/4/2010	18029A	2	36.00
FFNR	4519666	2010	6/10/2010	03842,03842H	2	41.00
FFNR	4519717	2010	6/16/2010	03803	1	20.00
FFNR	4520095	2010	10/19/2009	03R845	1	4.00
FFNR	4520104	2010	12/18/2009	03803	1	40.00
FFNR	4520163	2010	6/10/2010	18029A	2	40.00
FFNR	4520175	2010	1/21/2010	18029A	2	30.00
FFNR	4520878	2010	10/19/2009	03R845	1	5.00
FFNR	4521317	2010	12/2/2009	03803	1	8.00
FFNR	4521381	2010	7/28/2010	03803	3	56.00
FFNR	4522962	2010	6/10/2010	03803,03F831	3	100.00
FFNR	4522968	2010	3/22/2010	03803,03842H	3	97.00
FFNR	4522973	2010	9/20/2010	03803	2	30.00
FFNR	4523563	2010	11/19/2009	03R845	1	6.00
FFNR	4523710	2010	1/6/2010	03803	2	50.00
FFNR	4523712	2010	6/17/2010	03803	1	27.00
FFNR	4523832	2010	3/11/2010	03803	1	29.00
FFNR	4524156	2010	1/7/2010	03803	6	52.50
FFNR	4524317	2010	3/5/2010	03803	1	19.00
FFNR	4524318	2010	12/16/2009	03803	1	12.00
FFNR	4524564	2010	5/11/2010	03803	1	10.00
FFNR	4524566	2010	6/17/2010	03803	1	8.00
FFNR	4524579	2010	4/6/2010	03803	3	52.00
FFNR	4524582	2010	12/29/2009	03803	1	20.00
FFNR	4526433	2010	1/21/2010	03803	1	21.00
FFNR	4526576	2010	12/11/2009	03803A	5	370.00
FFNR	4526621	2010	12/21/2009	03803	1	14.00
FFNR	4527279	2010	1/5/2010	03803	1	10.00
FFNR	4527288	2010	2/2/2010	03803	1	26.50
FFNR	4527302	2010	2/11/2010	03803	1	12.00
FFNR	4527304	2010	12/9/2009	03803	1	22.00
FFNR	4528986	2010	4/21/2010	29001	1	20.30
FFNR	4528999	2010	1/5/2010	03803	1	18.00
FFNR	4529000	2010	12/18/2009	03803,21005	1	18.00
FFNR	4529001	2010	1/13/2010	03803,03842,03842H	1	18.00
FFNR	4529045	2010	2/17/2010	03803	1	16.00
FFNR	4529047	2010	12/23/2009	03803	1	13.00
FFNR	4529050	2010	1/11/2010	03803	1	21.50
FFNR	4529053	2010	1/20/2010	03803	2	16.00
FFNR	4529121	2010	12/3/2009	03842,03842H,04842H,09842	1	28.00
FFNR	4529161	2010	1/7/2010	03803,03803E	1	16.50
FFNR	4529675	2010	4/28/2010	03803,03842,03842H	1	39.00
FFNR	4529676	2010	4/13/2010	03803	1	15.00
FFNR	4529677	2010	3/11/2010	03803,03R800,29001,56R800,82R800	1	27.00
FFNR	4529678	2010	12/14/2009	03803	1	14.00
FFNR	4529679	2010	12/7/2009	03803	1	18.00
FFNR	4529681	2010	2/19/2010	03803,03803E,03842,03842H	2	64.50
FFNR	4529807	2010	1/12/2010	03803,03R800	1	24.00
FFNR	4531116	2010	6/11/2010	03803,03803E	1	34.00
FFNR	4531354	2010	2/17/2010	18029A	2	8.00
FFNR	4531356	2010	2/17/2010	18029A	2	7.00
FFNR	4531482	2010	3/3/2010	03803,71009	1	1.00
FFNR	4531484	2010	2/16/2010	03803,71009	2	16.00
FFNR	4531487	2010	9/24/2010	03803,71009	1	1.50
FFNR	4531574	2010	12/11/2009	03803	1	20.00
FFNR	4531969	2010	4/15/2010	03803	1	32.00
FFNR	4531974	2010	11/25/2009	03803	1	8.00
FFNR	4531984	2010	4/26/2010	03803	1	20.50
FFNR	4531990	2010	3/3/2010	03803	1	18.00
FFNR	4532006	2010	7/21/2010	03803	1	20.00
FFNR	4532601	2010	12/10/2009	03803	1	27.00
FFNR	4533019	2010	12/29/2009	03803,03842,03842H,03844	1	36.00
FFNR	4533728	2010	1/22/2010	03803	1	16.00
FFNR	4534626	2010	1/12/2010	03803	1	16.00
FFNR	4534627	2010	1/21/2010	03803	1	16.00
FFNR	4534628	2010	1/26/2010	03803	1	10.00
FFNR	4536496	2010	12/17/2009	03803	1	20.00
FFNR	4536503	2010	5/17/2010	03803	1	29.00
FFNR	4536512	2010	7/22/2010	03803	1	22.50
FFNR	4536946	2010	12/4/2009	03803	2	85.00
FFNR	4537594	2010	12/16/2009	03803,04803	3	113.00
FFNR	4538323	2010	1/12/2010	03803,04803,09803,71009	4	244.00
FFNR	4538885	2010	9/8/2010	03842,03842H	1	29.00
FFNR	4539094	2010	4/8/2010	03803	1	18.00
FFNR	4539208	2010	6/15/2010	03803	1	16.00
FFNR	4540435	2010	9/13/2010	03842,03842H	1	36.00
FFNR	4541035	2010	2/12/2010	03803	1	25.50
FFNR	4541495	2010	3/5/2010	03803	2	134.00
FFNR	4542173	2010	11/20/2009	03803	1	40.00
FFNR	4543584	2010	12/15/2009	03803,03803E,21005	2	30.50
FFNR	4545834	2010	1/12/2010	03803	1	17.00
FFNR	4545840	2010	1/20/2010	03803,04803,09803	1	15.00
FFNR	4545872	2010	9/23/2010	03803	1	20.00
FFNR	4545874	2010	7/26/2010	03803	4	284.00
FFNR	4545894	2010	9/23/2010	03803,04803,09803	2	49.00
FFNR	4545904	2010	2/19/2010	03803	1	14.00
FFNR	4545907	2010	9/10/2010	03803	2	40.00
FFNR	4546002	2010	7/9/2010	03803	4	248.00
FFNR	4546028	2010	9/3/2010	03803	1	40.00
FFNR	4546033	2010	6/15/2010	03803	3	48.00
FFNR	4546034	2010	9/21/2010	03803	1	32.00
FFNR	4546209	2010	8/16/2010	03803	2	34.00
FFNR	4546247	2010	7/28/2010	03803	1	24.00
FFNR	4546306	2010	5/12/2010	03803,21005	1	34.00
FFNR	4546416	2010	11/16/2009	03803	1	26.00
FFNR	4546427	2010	8/4/2010	03803	1	32.00
FFNR	4546550	2010	2/19/2010	03803	2	197.30
FFNR	4546579	2011	10/13/2010	03803	1	28.00
FFNR	4546623	2010	6/2/2010	03803	1	18.00
FFNR	4546773	2010	9/3/2010	03803	1	45.00
FFNR	4546965	2010	1/29/2010	03803	1	16.00
FFNR	4546985	2010	7/6/2010	03803	1	27.00
FFNR	4547089	2010	3/5/2010	03803	1	10.00
FFNR	4548688	2010	4/2/2010	03803	1	28.00
FFNR	4548724	2010	12/30/2009	03803	2	45.00
FFNR	4548727	2010	2/16/2010	03803	1	3.00
FFNR	4548743	2010	4/5/2010	03803	1	10.00
FFNR	4548750	2010	4/15/2010	03803,04803	1	13.00
FFNR	4548831	2010	7/28/2010	03803	1	5.00
FFNR	4548846	2010	6/2/2010	03803	1	5.00
FFNR	4548852	2010	4/21/2010	03803	1	4.50
FFNR	4548935	2010	2/3/2010	03803,04803	3	19.00
FFNR	4548943	2010	12/28/2009	03803,04803	3	28.00
FFNR	4549049	2010	12/17/2009	03803,21005	1	30.00
FFNR	4549450	2010	7/28/2010	03803	1	5.00
FFNR	4549640	2010	7/8/2010	03803	1	2.00
FFNR	4549791	2010	5/17/2010	03803	1	4.00
FFNR	4549869	2010	8/25/2010	03803	1	7.50
FFNR	4549919	2010	7/13/2010	03803	1	4.00
FFNR	4550036	2010	5/20/2010	03803	1	4.50
FFNR	4550077	2010	5/17/2010	03803	1	2.50
FFNR	4550087	2010	9/23/2010	03803	1	20.00
FFNR	4550181	2010	6/29/2010	03803,03803E	2	24.00
FFNR	4550819	2010	12/7/2009	03803	1	16.00
FFNR	4551465	2010	6/3/2010	03803	1	7.50
FFNR	4551503	2010	9/2/2010	03803	1	8.00
FFNR	4551516	2010	7/7/2010	03003	1	8.30
FFNR	4554026	2010	3/2/2010	03803	1	4.50
FFNR	4554821	2010	12/7/2009	18029A	1	3.50
FFNR	4556739	2010	1/27/2010	03803,21005	1	27.50
FFNR	4556788	2010	5/14/2010	29001,56002	1	15.00
FFNR	4557738	2010	12/29/2009	03803,04803,09803	1	12.00
FFNR	4558532	2010	3/16/2010	03803,03842	1	30.00
FFNR	4558533	2010	7/1/2010	03803,03842H	1	20.00
FFNR	4558537	2010	3/10/2010	03803	1	28.00
FFNR	4558776	2010	12/23/2009	03803	2	30.00
FFNR	4558960	2010	1/4/2010	03803	1	22.00
FFNR	4558978	2010	1/7/2010	03803	1	18.00
FFNR	4559762	2010	3/23/2010	03803	1	8.00
FFNR	4559871	2010	2/17/2010	03803,03803E,21005	2	22.00
FFNR	4561686	2010	6/21/2010	03803	1	20.00
FFNR	4561690	2010	9/10/2010	03803	1	53.00
FFNR	4561703	2010	5/19/2010	03803	1	32.00
FFNR	4561763	2010	4/14/2010	03803,21008	2	102.00
FFNR	4561792	2010	8/18/2010	03803	1	56.00
FFNR	4561823	2010	8/16/2010	03803	1	5.50
FFNR	4561842	2010	3/8/2010	03803	3	8.50
FFNR	4561856	2010	4/7/2010	03803	2	14.50
FFNR	4561861	2010	5/5/2010	03803	1	10.00
FFNR	4561874	2010	4/15/2010	03803	1	7.00
FFNR	4561910	2010	3/8/2010	03803	3	9.50
FFNR	4561942	2010	3/24/2010	03803,03803A,21002,21006	3	240.00
FFNR	4561953	2010	8/31/2010	21002,21006	5	125.00
FFNR	4562114	2010	8/6/2010	03803	1	32.00
FFNR	4562118	2010	7/13/2010	03803,04803,56002	1	17.00
FFNR	4562122	2010	9/21/2010	03803,04803,21005	1	24.00
FFNR	4562316	2010	8/3/2010	29001,56002	1	8.50
FFNR	4562321	2010	1/21/2010	03803E	2	91.00
FFNR	4562825	2010	12/29/2009	03803	1	7.00
FFNR	4563717	2010	2/12/2010	03803	1	25.00
FFNR	4563751	2010	2/18/2010	03803	1	20.00
FFNR	4563752	2010	2/24/2010	03803,04803	1	17.50
FFNR	4563753	2010	3/10/2010	03803,04803	1	34.50
FFNR	4563754	2010	4/19/2010	03803,04803,09803	1	13.00
FFNR	4563850	2010	12/7/2009	03803	1	40.00
FFNR	4564118	2010	12/16/2009	03803	1	60.00
FFNR	4564309	2010	7/23/2010	03803	1	30.00
FFNR	4564310	2010	5/26/2010	03803	1	8.00
FFNR	4564311	2010	5/18/2010	03803	1	18.00
FFNR	4564312	2010	3/15/2010	03803	1	3.00
FFNR	4564313	2010	9/28/2010	03803	1	26.00
FFNR	4564314	2010	6/9/2010	03803	2	12.00
FFNR	4564315	2010	3/16/2010	03803	1	2.00
FFNR	4564316	2010	8/11/2010	03803	1	20.00
FFNR	4564317	2010	3/15/2010	03803	1	3.00
FFNR	4564320	2010	3/24/2010	03803	1	3.00
FFNR	4564322	2010	1/29/2010	03803	1	16.00
FFNR	4564323	2010	1/28/2010	03803	1	16.00
FFNR	4564324	2010	4/12/2010	03803	1	6.00
FFNR	4564325	2010	4/9/2010	03803	1	6.00
FFNR	4564326	2010	6/11/2010	03803	2	22.00
FFNR	4564327	2010	6/30/2010	03803	1	6.50
FFNR	4564328	2010	6/17/2010	03803	1	8.00
FFNR	4564329	2010	5/25/2010	03803	1	24.00
FFNR	4564359	2010	3/10/2010	03803	1	6.00
FFNR	4564360	2010	4/1/2010	03803	1	30.00
FFNR	4564361	2010	4/12/2010	03803	2	26.00
FFNR	4564610	2010	1/21/2010	03803	2	28.00
FFNR	4566800	2010	12/30/2009	03842,03842H	2	52.00
FFNR	4567120	2010	7/1/2010	03803	1	12.00
FFNR	4571458	2011	1/6/2011	03803,03803A	1	65.00
FFNR	4574677	2010	8/9/2010	03803	1	12.00
FFNR	4576003	2010	5/6/2010	03842	1	8.50
FFNR	4576284	2010	6/21/2010	03803,04803,09803	1	11.00
FFNR	4576287	2010	6/29/2010	03803	2	120.00
FFNR	4576300	2010	1/13/2010	03803,04803,09803	1	9.00
FFNR	4576324	2010	6/24/2010	03803,04803,09803	1	16.00
FFNR	4576381	2010	2/5/2010	03803,04803,09803	1	18.00
FFNR	4576383	2010	7/26/2010	03803,04803,09803	2	90.00
FFNR	4576389	2010	6/15/2010	03803	2	120.00
FFNR	4576391	2010	7/8/2010	03803	2	120.00
FFNR	4576657	2010	6/29/2010	03803,04803,09803	1	19.50
FFNR	4576662	2010	5/13/2010	03803,04803,09803	1	21.50
FFNR	4576666	2010	12/29/2009	03803,04803,09803	1	32.50
FFNR	4576707	2010	5/25/2010	03803	1	10.00
FFNR	4576825	2010	9/3/2010	03803,04803,09803	1	10.00
FFNR	4577779	2010	9/15/2010	03803	1	10.00
FFNR	4577811	2010	8/23/2010	03803	1	20.00
FFNR	4577812	2010	8/19/2010	03003	1	20.00
FFNR	4578065	2010	1/7/2010	03803	2	18.00
FFNR	4578401	2010	1/6/2010	03803,03R858	1	26.00
FFNR	4579384	2010	3/2/2010	03803	1	4.00
FFNR	4579518	2010	9/15/2010	03803	1	40.00
FFNR	4580589	2010	2/23/2010	03803	1	8.00
FFNR	4580590	2010	1/16/2010	03803	1	6.00
FFNR	4580777	2010	1/20/2010	03803	1	8.00
FFNR	4580778	2010	1/19/2010	03803	1	8.00
FFNR	4580779	2010	1/22/2010	03803	1	8.00
FFNR	4581005	2010	1/14/2010	03803	1	60.00
FFNR	4581526	2010	3/26/2010	18029A	1	12.00
FFNR	4581549	2010	2/4/2010	18029A	1	6.00
FFNR	4581551	2010	2/3/2010	18029A	1	6.50
FFNR	4581556	2010	2/4/2010	18029A	1	6.00
FFNR	4581561	2010	2/5/2010	18029A	1	5.00
FFNR	4581563	2010	2/5/2010	18029A	1	5.00
