Program_Risk_Code	Work_Accomplishment_ID	Operation_Date_FY	Operation_Date	Inspection_PAC_List	Total_Employees	Total_Hours_Spent
FFHR	5659378	2011	9/14/2011	03847,03847H	1	42.00
FFHR	5659530	2011	8/25/2011	03803	1	24.00
FFHR	5659559	2011	8/23/2011	03803,03842,03842H	1	22.00
FFHR	5659564	2011	8/24/2011	03803,03842,03842H	1	14.00
FFHR	5659575	2011	8/26/2011	03803,03842,03842H	1	26.00
FFHR	5659581	2011	9/2/2011	03803,03842,03842H	1	26.00
FFHR	5659592	2011	9/1/2011	03803,03842,03842H	2	44.00
FFHR	5659776	2012	10/11/2011	03803,03803E,04803	1	20.00
FFHR	5660278	2011	8/25/2011	03F838	3	70.00
FFHR	5660733	2011	8/25/2011	03803	1	23.00
FFHR	5660808	2011	8/8/2011	03803	1	22.00
FFHR	5661085	2011	9/29/2011	03803	1	30.00
FFHR	5661140	2011	8/15/2011	03803	3	24.00
FFHR	5662143	2011	8/31/2011	03803	1	7.00
FFHR	5662385	2011	8/18/2011	03803,21005	1	40.00
FFHR	5663078	2011	9/9/2011	03803,03803E	1	56.00
FFHR	5663089	2011	8/22/2011	03803	1	17.00
FFHR	5663318	2011	9/2/2011	03803,04803,09803	1	52.00
FFHR	5663399	2011	8/23/2011	03803	1	20.00
FFHR	5664909	2011	8/31/2011	03037	1	12.00
FFHR	5664925	2011	9/1/2011	03842,03842H	1	14.00
FFHR	5665209	2011	9/1/2011	03803,21005	2	70.00
FFHR	5665276	2011	11/18/2010	03803	1	0.50
FFHR	5665311	2011	2/28/2011	03803	1	0.50
FFHR	5666207	2011	4/12/2011	03803	1	0.50
FFHR	5666334	2011	9/1/2011	03803,04019A	1	19.00
FFHR	5666563	2011	8/25/2011	03803,03R263	2	70.00
FFHR	5666875	2011	8/19/2011	03803	1	16.00
FFHR	5667571	2011	8/24/2011	03803	2	39.00
FFHR	5667589	2011	9/8/2011	18029A	1	12.00
FFHR	5667593	2011	7/13/2011	18029A	1	18.00
FFHR	5667601	2011	7/13/2011	18029A	1	27.00
FFHR	5667604	2011	9/9/2011	18029A	1	12.00
FFHR	5667609	2011	7/15/2011	18029A	1	15.00
FFHR	5667636	2011	9/9/2011	18029A	1	12.00
FFHR	5668507	2011	8/25/2011	03803,03803E	1	18.00
FFHR	5668863	2011	8/30/2011	03803	1	16.00
FFHR	5669014	2011	8/26/2011	03803,21005	1	22.00
FFHR	5669154	2011	8/25/2011	03803	3	52.00
FFHR	5670924	2011	10/7/2010	03803	1	0.50
FFHR	5671692	2012	10/19/2011	03803,03F839	3	64.00
FFHR	5672525	2011	9/6/2011	03803,03R858	2	33.00
FFHR	5672601	2011	8/31/2011	03803	1	12.00
FFHR	5672944	2011	8/31/2011	03803	2	36.00
FFHR	5673036	2011	8/31/2011	03803,03F836	1	24.00
FFHR	5673313	2011	8/30/2011	03803,04803,09803	1	18.20
FFHR	5674822	2011	8/29/2011	03803	2	35.00
FFHR	5675486	2011	8/30/2011	03803	1	12.00
FFHR	5675522	2011	9/1/2011	03803,03F839	3	34.00
FFHR	5676297	2011	8/30/2011	03R814	1	2.00
FFHR	5676451	2011	8/30/2011	03R814	1	1.50
FFHR	5676883	2011	9/22/2011	03803,03803E	1	22.00
FFHR	5677201	2011	1/26/2011	03803	1	0.50
FFHR	5677217	2011	9/8/2011	03803,21005	1	32.00
FFHR	5677246	2011	8/30/2011	18029A	1	10.00
FFHR	5677470	2011	8/30/2011	03R814	1	1.50
FFHR	5678150	2012	11/30/2011	03803,03803A,04803,09803	1	45.00
FFHR	5678311	2011	8/31/2011	03803	1	14.00
FFHR	5678330	2011	8/30/2011	03803,21005	1	35.00
FFHR	5678482	2011	8/30/2011	03R814	1	0.60
FFHR	5678686	2011	8/31/2011	03R814	1	0.50
FFHR	5678856	2011	8/31/2011	03R814	1	0.50
FFHR	5678918	2011	8/31/2011	03R814	1	0.50
FFHR	5678961	2011	8/12/2011	03803	1	8.00
FFHR	5679023	2011	9/1/2011	03842,03842H,03R800	2	23.00
FFHR	5679078	2011	8/30/2011	03R814	1	4.00
FFHR	5679373	2011	8/31/2011	03803,21005	1	16.00
FFHR	5679377	2011	9/1/2011	03803	1	18.00
FFHR	5679532	2011	8/30/2011	18029C	1	16.00
FFHR	5679805	2011	8/31/2011	03803	2	34.00
FFHR	5679852	2011	9/2/2011	03847,03847H	1	24.00
FFHR	5680003	2011	8/30/2011	03R814	1	3.00
FFHR	5680019	2011	8/31/2011	03R814	1	4.00
FFHR	5681825	2011	8/31/2011	03R814	1	3.00
FFHR	5681880	2011	8/31/2011	03R814	1	1.60
FFHR	5681937	2011	8/31/2011	03R814	1	1.00
FFHR	5681993	2011	9/1/2011	03803	1	32.00
FFHR	5682117	2011	8/31/2011	03803	1	38.00
FFHR	5682154	2011	8/30/2011	03R814	1	1.00
FFHR	5682470	2011	8/30/2011	03R814	1	4.00
FFHR	5682655	2011	8/30/2011	03R814	1	1.50
FFHR	5682660	2011	8/31/2011	03R814	1	2.30
FFHR	5682833	2011	9/1/2011	03R814	1	4.00
FFHR	5683077	2011	6/19/2011	03803A	1	22.00
FFHR	5683437	2011	9/21/2011	03803,04803,09803	1	24.00
FFHR	5684132	2011	9/1/2011	03803,03803E	1	16.50
FFHR	5684412	2011	8/31/2011	03R814	1	3.00
FFHR	5684535	2011	8/30/2011	03R841	1	4.00
FFHR	5684633	2011	8/30/2011	03R814	1	11.00
FFHR	5684699	2011	8/30/2011	03R814	1	11.00
FFHR	5685007	2011	8/31/2011	03R814	1	4.00
FFHR	5685016	2011	9/8/2011	03803,03842,03842H	3	30.70
FFHR	5685344	2011	8/30/2011	03R814	1	2.50
FFHR	5685523	2011	8/31/2011	03R814	1	1.00
FFHR	5685556	2011	8/31/2011	03R814	1	2.50
FFHR	5685713	2011	8/31/2011	03R814	1	2.50
FFHR	5685780	2011	8/31/2011	03R814	1	0.50
FFHR	5685856	2011	9/15/2011	03803,03842	1	72.00
FFHR	5685897	2011	8/31/2011	03R814	1	2.50
FFHR	5687495	2011	8/30/2011	03R814	1	2.00
FFHR	5687496	2011	9/1/2011	03R814	1	1.30
FFHR	5687507	2011	9/1/2011	03R814	1	1.00
FFHR	5687521	2011	8/31/2011	03R814	1	2.00
FFHR	5687532	2011	9/1/2011	03R814	1	1.00
FFHR	5687594	2011	8/31/2011	03R814	1	1.00
FFHR	5687625	2011	8/31/2011	03R814	1	1.00
FFHR	5687656	2012	10/20/2011	03803,03803A,04803,09803	2	137.50
FFHR	5687820	2011	8/31/2011	03R814	1	1.00
FFHR	5687925	2011	8/31/2011	03R814	1	1.00
FFHR	5687963	2011	8/31/2011	03R814	1	1.00
FFHR	5688013	2011	8/30/2011	03R814	1	2.00
FFHR	5688135	2011	8/30/2011	03R814	1	2.00
FFHR	5688173	2011	8/31/2011	03R814	1	2.50
FFHR	5688215	2011	9/7/2011	03803,03842H,21005	1	22.00
FFHR	5688360	2011	8/31/2011	03R814	1	2.50
FFHR	5688400	2011	8/17/2011	03803A,03842,03842H,21005	2	94.00
FFHR	5688495	2011	8/31/2011	03R814	1	2.50
FFHR	5689058	2011	12/27/2010	03803	1	0.50
FFHR	5689232	2011	8/11/2011	03803	1	0.50
FFHR	5689235	2011	9/6/2011	03803	2	38.00
FFHR	5689720	2011	8/31/2011	03R814	1	2.50
FFHR	5689766	2011	9/8/2011	03803	2	90.00
FFHR	5689886	2011	9/9/2011	03803	2	37.00
FFHR	5689897	2011	8/30/2011	03R814	1	2.50
FFHR	5690004	2011	9/1/2011	03R814	1	2.60
FFHR	5690019	2011	8/30/2011	03R814	1	2.50
FFHR	5690147	2011	8/31/2011	03R814	1	2.50
FFHR	5690152	2011	9/23/2011	03842,03842H	1	60.00
FFHR	5690389	2011	8/31/2011	03R814	1	2.50
FFHR	5690466	2011	8/31/2011	03R814	1	2.50
FFHR	5690525	2011	9/7/2011	03803,03R845	1	10.00
FFHR	5690541	2011	8/29/2011	03803	1	12.00
FFHR	5691190	2011	9/12/2011	03842	1	32.00
FFHR	5692732	2011	9/6/2011	03803	1	17.00
FFHR	5692770	2011	9/8/2011	03803,03R845	1	18.00
FFHR	5693128	2011	9/6/2011	03803	1	15.00
FFHR	5693449	2011	9/12/2011	03844H	1	24.00
FFHR	5693507	2011	8/30/2011	03R814	1	2.50
FFHR	5693520	2011	8/31/2011	03R814	1	2.50
FFHR	5693528	2011	8/31/2011	03R814	1	2.50
FFHR	5693538	2011	8/31/2011	03R814	1	2.50
FFHR	5693542	2011	9/1/2011	03R814	1	2.50
FFHR	5693582	2011	9/1/2011	03R814	1	2.50
FFHR	5693696	2011	9/7/2011	03803	1	10.00
FFHR	5694004	2011	8/15/2011	18029A	1	12.00
FFHR	5694104	2011	9/20/2011	03003,03803	1	17.00
FFHR	5694268	2011	9/13/2011	03F836	1	24.00
