HR2	HR3	NHR2	NHR3
28.00	25.00	36.00	8.50
28.00	25.00	6.00	8.50
28.00	25.00	32.00	8.50
28.00	25.00	4.00	8.50
28.00	25.00	20.00	8.50
28.00	25.00	16.00	8.50
28.00	25.00	8.00	8.50
28.00	25.00	16.00	8.50
28.00	25.00	4.00	8.50
28.00	25.00	24.00	8.50
28.00	25.00	70.00	8.50
28.00	25.00	24.00	8.50
28.00	25.00	21.00	8.50
28.00	25.00	8.00	8.50
28.00	25.00	62.00	8.50
28.00	25.00	22.00	8.50
28.00	25.00	21.00	8.50
28.00	25.00	20.00	8.50
28.00	25.00	23.00	8.50
28.00	25.00	24.00	8.50
28.00	25.00	48.00	8.50
28.00	25.00	13.50	8.50
28.00	25.00	8.00	8.50
28.00	25.00	87.00	8.50
28.00	25.00	10.00	8.50
28.00	25.00	96.00	8.50
28.00	25.00	12.00	8.50
28.00	25.00	5.00	8.50
28.00	25.00	12.00	8.50
28.00	25.00	17.00	8.50
28.00	25.00	4.00	8.50
28.00	25.00	15.00	8.50
28.00	25.00	10.00	8.50
28.00	25.00	24.00	8.50
28.00	25.00	10.00	8.50
28.00	25.00	9.00	8.50
28.00	25.00	7.00	8.50
28.00	25.00	16.00	8.50
28.00	25.00	34.00	8.50
28.00	25.00	13.00	8.50
28.00	25.00	30.00	8.50
28.00	25.00	18.30	8.50
28.00	25.00	20.10	8.50
28.00	25.00	10.00	8.50
28.00	25.00	20.00	8.50
28.00	25.00	42.00	8.50
28.00	25.00	34.00	8.50
28.00	25.00	24.00	8.50
28.00	25.00	25.00	8.50
28.00	25.00	6.00	8.50
28.00	25.00	12.00	8.50
28.00	25.00	9.00	8.50
28.00	25.00	12.00	8.50
28.00	25.00	34.00	8.50
28.00	25.00	51.00	8.50
28.00	25.00	24.00	8.50
28.00	25.00	48.00	8.50
28.00	25.00	11.50	8.50
28.00	25.00	18.00	8.50
28.00	25.00	32.30	8.50
28.00	25.00	18.00	8.50
28.00	25.00	34.00	8.50
28.00	25.00	16.00	8.50
28.00	25.00	11.00	8.50
28.00	25.00	17.00	8.40
28.00	25.00	12.00	8.40
28.00	25.00	19.00	8.30
28.00	25.00	10.40	8.30
28.00	25.00	11.00	8.30
28.00	25.00	7.00	8.30
28.00	25.00	5.00	8.20
28.00	25.00	8.00	8.10
28.00	25.00	18.30	8.00
28.00	25.00	15.00	8.00
28.00	25.00	1.00	8.00
28.00	25.00	18.00	8.00
28.00	25.00	19.00	8.00
28.00	25.00	28.00	8.00
28.00	25.00	40.50	8.00
28.00	25.00	10.50	8.00
28.00	25.00	50.00	8.00
28.00	25.00	18.00	8.00
28.00	25.00	13.00	8.00
28.00	25.00	14.00	8.00
28.00	25.00	13.00	8.00
28.00	25.00	12.00	8.00
28.00	25.00	12.00	8.00
28.00	25.00	12.00	8.00
28.00	25.00	43.00	8.00
28.00	25.00	26.00	8.00
28.00	25.00	19.50	8.00
28.00	25.00	29.00	8.00
28.00	25.00	67.80	8.00
28.00	25.00	10.00	8.00
28.00	25.00	12.00	8.00
28.00	25.00	6.00	8.00
28.00	25.00	9.00	8.00
28.00	25.00	3.50	8.00
28.00	25.00	4.00	8.00
28.00	25.00	13.00	8.00
28.00	25.00	16.00	8.00
28.00	25.00	16.00	8.00
28.00	25.00	24.00	8.00
28.00	25.00	20.00	8.00
28.00	25.00	38.00	8.00
28.00	25.00	14.00	8.00
28.00	25.00	26.00	8.00
28.00	25.00	22.00	8.00
28.00	25.00	18.00	8.00
28.00	25.00	10.00	8.00
28.00	25.00	36.00	8.00
28.00	25.00	50.00	8.00
28.00	25.00	10.00	8.00
28.00	25.00	22.00	8.00
28.00	25.00	12.00	8.00
28.00	25.00	16.00	8.00
28.00	25.00	24.00	8.00
27.90	25.00	19.50	8.00
27.70	25.00	5.60	8.00
27.70	25.00	6.20	8.00
27.70	25.00	12.00	8.00
27.50	25.00	4.50	8.00
27.50	25.00	27.00	8.00
27.50	25.00	12.00	8.00
27.50	25.00	12.00	8.00
27.50	25.00	15.00	8.00
27.50	25.00	24.00	8.00
27.50	25.00	9.00	8.00
27.50	25.00	7.50	8.00
27.50	25.00	12.00	8.00
27.50	25.00	12.00	8.00
27.50	25.00	6.00	8.00
27.50	25.00	10.00	8.00
27.50	25.00	3.30	8.00
27.50	25.00	176.00	8.00
27.50	25.00	24.00	8.00
27.50	25.00	134.00	8.00
27.50	25.00	52.00	8.00
27.50	25.00	40.00	8.00
27.50	25.00	20.50	8.00
27.50	25.00	18.00	8.00
27.50	25.00	19.00	8.00
27.50	25.00	8.00	8.00
27.50	25.00	11.50	8.00
27.50	25.00	23.00	8.00
27.50	25.00	6.50	8.00
27.50	25.00	12.50	8.00
27.50	25.00	50.00	8.00
27.50	25.00	14.00	8.00
27.50	25.00	26.00	8.00
27.40	25.00	35.00	8.00
27.30	25.00	33.00	8.00
27.20	25.00	50.00	8.00
27.20	25.00	11.00	8.00
27.10	24.90	11.00	8.00
27.00	24.80	22.00	8.00
27.00	24.70	14.00	8.00
27.00	24.70	12.00	8.00
27.00	24.60	34.00	8.00
27.00	24.50	16.00	8.00
27.00	24.50	10.00	8.00
27.00	24.50	10.00	8.00
27.00	24.50	18.00	8.00
27.00	24.50	48.00	8.00
27.00	24.50	10.00	8.00
27.00	24.50	21.00	8.00
27.00	24.50	43.00	8.00
27.00	24.50	10.00	8.00
27.00	24.50	12.00	8.00
27.00	24.50	15.30	8.00
27.00	24.50	38.00	8.00
27.00	24.50	35.00	8.00
27.00	24.50	12.00	8.00
27.00	24.50	20.00	8.00
27.00	24.50	19.60	8.00
27.00	24.50	18.30	8.00
27.00	24.50	52.00	8.00
27.00	24.50	74.00	8.00
27.00	24.50	12.50	8.00
27.00	24.50	28.00	8.00
27.00	24.50	14.00	8.00
27.00	24.50	10.00	8.00
27.00	24.50	10.50	8.00
27.00	24.50	5.00	8.00
27.00	24.50	156.00	8.00
27.00	24.50	20.00	8.00
27.00	24.50	32.00	8.00
27.00	24.50	24.00	8.00
27.00	24.50	12.00	8.00
27.00	24.50	84.00	8.00
27.00	24.50	28.00	8.00
27.00	24.50	15.00	8.00
27.00	24.50	28.00	8.00
27.00	24.50	18.00	8.00
27.00	24.50	26.00	8.00
27.00	24.50	22.00	8.00
27.00	24.50	22.00	8.00
27.00	24.50	30.50	8.00
27.00	24.50	33.00	8.00
27.00	24.50	24.00	8.00
27.00	24.50	24.00	8.00
27.00	24.50	8.00	8.00
27.00	24.50	6.00	8.00
27.00	24.50	6.00	8.00
27.00	24.50	5.00	8.00
27.00	24.50	20.00	8.00
27.00	24.50	38.00	8.00
27.00	24.50	32.00	8.00
27.00	24.40	24.00	8.00
27.00	24.40	8.00	8.00
27.00	24.40	21.00	8.00
27.00	24.40	22.00	8.00
27.00	24.40	42.00	8.00
27.00	24.30	14.00	8.00
27.00	24.30	16.00	8.00
27.00	24.30	14.00	8.00
27.00	24.30	18.00	8.00
27.00	24.30	28.10	8.00
27.00	24.30	10.00	8.00
27.00	24.30	7.50	8.00
27.00	24.30	10.00	8.00
27.00	24.30	8.00	8.00
27.00	24.30	42.50	8.00
27.00	24.30	19.00	8.00
27.00	24.20	8.00	8.00
27.00	24.20	84.00	8.00
27.00	24.10	28.00	8.00
27.00	24.10	22.00	8.00
27.00	24.10	24.50	8.00
27.00	24.10	32.00	8.00
27.00	24.10	30.00	8.00
27.00	24.10	18.00	8.00
27.00	24.10	30.00	8.00
27.00	24.00	24.00	8.00
27.00	24.00	30.00	8.00
27.00	24.00	30.00	8.00
27.00	24.00	60.50	8.00
27.00	24.00	28.00	8.00
27.00	24.00	16.00	8.00
27.00	24.00	7.00	8.00
27.00	24.00	38.00	8.00
27.00	24.00	8.00	8.00
27.00	24.00	9.00	8.00
27.00	24.00	36.00	8.00
27.00	24.00	14.00	8.00
27.00	24.00	31.00	8.00
27.00	24.00	16.00	8.00
27.00	24.00	24.00	8.00
27.00	24.00	25.00	8.00
27.00	24.00	7.00	8.00
27.00	24.00	16.00	8.00
27.00	24.00	20.00	8.00
27.00	24.00	12.50	8.00
27.00	24.00	120.00	8.00
27.00	24.00	16.10	8.00
27.00	24.00	9.00	8.00
27.00	24.00	30.00	8.00
27.00	24.00	30.00	8.00
27.00	24.00	30.00	8.00
27.00	24.00	30.00	8.00
27.00	24.00	35.00	8.00
27.00	24.00	30.00	8.00
27.00	24.00	0.10	8.00
27.00	24.00	53.50	8.00
27.00	24.00	13.00	8.00
27.00	24.00	20.00	8.00
27.00	24.00	9.00	8.00
27.00	24.00	20.50	8.00
27.00	24.00	8.00	8.00
27.00	24.00	12.00	8.00
27.00	24.00	6.00	8.00
27.00	24.00	10.00	8.00
27.00	24.00	12.00	8.00
27.00	24.00	11.50	8.00
27.00	24.00	6.00	8.00
27.00	24.00	6.00	8.00
27.00	24.00	6.00	8.00
27.00	24.00	10.00	8.00
27.00	24.00	6.00	8.00
27.00	24.00	6.00	8.00
27.00	24.00	8.00	8.00
27.00	24.00	6.00	8.00
27.00	24.00	8.00	8.00
27.00	24.00	40.00	8.00
27.00	24.00	24.00	8.00
27.00	24.00	2.40	8.00
27.00	24.00	13.50	8.00
27.00	24.00	32.00	8.00
27.00	24.00	14.80	8.00
27.00	24.00	36.00	8.00
27.00	24.00	10.00	8.00
27.00	24.00	50.00	8.00
27.00	24.00	18.00	8.00
27.00	24.00	60.00	8.00
27.00	24.00	24.00	8.00
27.00	24.00	19.00	8.00
27.00	24.00	11.00	8.00
27.00	24.00	40.00	8.00
27.00	24.00	32.00	8.00
27.00	24.00	32.00	8.00
27.00	24.00	35.00	8.00
27.00	24.00	37.00	8.00
27.00	24.00	15.00	8.00
27.00	24.00	21.00	8.00
27.00	24.00	142.00	8.00
27.00	24.00	44.00	8.00
27.00	24.00	61.00	8.00
27.00	24.00	9.50	8.00
27.00	24.00	8.00	8.00
27.00	24.00	113.00	8.00
27.00	24.00	35.00	8.00
27.00	24.00	72.00	8.00
27.00	24.00	6.00	8.00
27.00	24.00	20.00	8.00
27.00	24.00	56.00	8.00
27.00	24.00	128.00	8.00
27.00	24.00	9.00	8.00
27.00	24.00	14.60	8.00
27.00	24.00	16.50	8.00
27.00	24.00	20.00	8.00
27.00	24.00	36.50	8.00
27.00	24.00	32.00	8.00
27.00	24.00	26.00	8.00
27.00	24.00	15.00	8.00
27.00	24.00	9.00	8.00
27.00	24.00	10.00	8.00
27.00	24.00	24.00	8.00
27.00	24.00	51.00	8.00
27.00	24.00	40.00	8.00
27.00	24.00	10.00	8.00
27.00	24.00	10.00	8.00
27.00	24.00	46.00	8.00
27.00	24.00	10.00	8.00
27.00	24.00	31.00	8.00
27.00	24.00	32.00	8.00
27.00	24.00	20.00	8.00
27.00	24.00	81.00	8.00
27.00	24.00	24.00	8.00
27.00	24.00	30.00	8.00
27.00	24.00	22.00	8.00
27.00	24.00	12.00	8.00
27.00	24.00	23.50	8.00
27.00	24.00	29.00	8.00
27.00	24.00	34.00	8.00
27.00	24.00	24.00	8.00
27.00	24.00	45.00	8.00
27.00	24.00	32.00	8.00
27.00	24.00	8.00	8.00
27.00	24.00	10.00	8.00
27.00	24.00	5.00	8.00
27.00	24.00	5.00	8.00
27.00	24.00	5.00	8.00
27.00	24.00	7.00	8.00
27.00	24.00	5.00	8.00
27.00	24.00	4.00	8.00
27.00	24.00	4.00	8.00
27.00	24.00	6.00	8.00
27.00	24.00	4.00	8.00
27.00	24.00	5.40	8.00
27.00	24.00	5.30	8.00
27.00	24.00	4.00	8.00
27.00	24.00	5.00	8.00
27.00	24.00	7.00	8.00
27.00	24.00	15.00	8.00
27.00	24.00	32.00	8.00
27.00	24.00	10.00	8.00
27.00	24.00	20.00	8.00
27.00	24.00	40.00	8.00
27.00	24.00	14.00	8.00
27.00	24.00	29.00	8.00
27.00	24.00	16.00	8.00
27.00	24.00	6.50	8.00
27.00	24.00	29.00	8.00
27.00	24.00	14.60	8.00
27.00	24.00	21.00	8.00
27.00	24.00	6.50	8.00
27.00	24.00	10.00	8.00
27.00	24.00	10.00	8.00
27.00	24.00	7.20	8.00
27.00	24.00	4.20	8.00
27.00	24.00	40.00	8.00
27.00	24.00	27.00	8.00
27.00	24.00	19.00	8.00
27.00	24.00	4.50	8.00
27.00	24.00	10.50	8.00
27.00	24.00	5.00	8.00
27.00	24.00	7.00	8.00
27.00	24.00	2.00	8.00
27.00	24.00	10.00	8.00
27.00	24.00	6.00	8.00
27.00	24.00	8.00	8.00
27.00	24.00	4.00	8.00
27.00	24.00	4.00	8.00
27.00	24.00	4.00	8.00
27.00	24.00	2.00	8.00
27.00	24.00	10.40	8.00
27.00	24.00	4.50	8.00
26.70	24.00	5.00	8.00
26.60	24.00	11.00	8.00
26.60	24.00	9.00	8.00
26.50	24.00	6.00	8.00
26.50	24.00	6.00	8.00
26.50	24.00	6.00	8.00
26.50	24.00	4.00	8.00
26.50	24.00	4.00	8.00
26.50	24.00	6.00	8.00
26.50	24.00	10.00	8.00
26.50	24.00	5.00	8.00
26.50	24.00	8.00	8.00
26.50	24.00	7.00	8.00
26.50	24.00	6.00	8.00
26.50	24.00	6.50	8.00
26.50	24.00	5.00	8.00
26.50	24.00	7.00	8.00
26.50	24.00	4.00	8.00
26.50	24.00	4.00	8.00
26.50	24.00	14.80	8.00
26.50	24.00	9.00	8.00
26.50	24.00	2.00	8.00
26.50	24.00	3.00	8.00
26.50	24.00	8.00	8.00
26.50	24.00	8.00	8.00
26.50	24.00	4.00	8.00
26.50	24.00	4.00	8.00
26.50	24.00	6.00	8.00
26.50	24.00	5.00	8.00
26.50	24.00	6.00	8.00
26.50	24.00	2.00	8.00
26.50	24.00	3.00	8.00
26.50	24.00	6.00	8.00
26.50	24.00	11.00	8.00
26.50	24.00	9.00	8.00
26.50	24.00	6.00	8.00
26.40	24.00	8.00	8.00
26.30	24.00	6.00	8.00
26.30	24.00	6.00	8.00
26.10	24.00	6.00	8.00
26.00	24.00	10.00	8.00
26.00	24.00	6.00	8.00
26.00	24.00	10.00	8.00
26.00	24.00	12.00	8.00
26.00	24.00	8.00	8.00
26.00	24.00	2.00	8.00
26.00	24.00	20.00	8.00
26.00	24.00	20.00	8.00
26.00	24.00	7.50	8.00
26.00	24.00	8.00	8.00
26.00	24.00	14.00	8.00
26.00	24.00	8.00	8.00
26.00	24.00	2.00	8.00
26.00	24.00	6.00	8.00
26.00	24.00	6.00	8.00
26.00	24.00	6.00	8.00
26.00	24.00	2.00	8.00
26.00	24.00	5.00	8.00
26.00	24.00	5.00	8.00
26.00	24.00	5.00	8.00
26.00	24.00	5.00	8.00
26.00	24.00	5.00	8.00
26.00	24.00	5.00	8.00
26.00	24.00	4.60	8.00
26.00	24.00	2.00	8.00
26.00	24.00	2.50	8.00
26.00	24.00	4.30	8.00
26.00	24.00	5.00	8.00
26.00	24.00	2.00	8.00
26.00	24.00	4.00	8.00
26.00	24.00	4.00	8.00
26.00	24.00	4.50	8.00
26.00	24.00	6.00	8.00
26.00	24.00	4.00	8.00
26.00	24.00	3.60	8.00
26.00	24.00	2.50	8.00
26.00	24.00	3.80	8.00
26.00	24.00	4.50	8.00
26.00	24.00	4.50	8.00
26.00	24.00	5.00	8.00
26.00	24.00	3.50	8.00
26.00	24.00	3.50	8.00
26.00	24.00	4.50	8.00
26.00	24.00	1.50	8.00
26.00	24.00	3.40	8.00
26.00	24.00	4.00	8.00
26.00	24.00	5.30	8.00
26.00	24.00	6.00	8.00
26.00	24.00	8.00	8.00
26.00	24.00	18.00	8.00
26.00	24.00	16.00	8.00
26.00	24.00	38.00	8.00
26.00	24.00	18.30	8.00
26.00	24.00	28.00	8.00
26.00	24.00	42.50	8.00
26.00	24.00	242.50	8.00
26.00	24.00	12.00	8.00
26.00	24.00	8.00	8.00
26.00	24.00	17.00	8.00
26.00	24.00	20.00	8.00
26.00	24.00	18.50	8.00
26.00	24.00	14.00	8.00
26.00	24.00	14.00	8.00
26.00	24.00	22.00	8.00
26.00	24.00	24.00	8.00
26.00	24.00	24.00	8.00
26.00	24.00	94.50	8.00
26.00	24.00	26.00	8.00
26.00	24.00	10.00	8.00
26.00	24.00	38.00	8.00
26.00	24.00	31.00	8.00
26.00	24.00	22.00	8.00
26.00	24.00	26.00	8.00
26.00	24.00	38.00	8.00
26.00	24.00	7.00	8.00
26.00	24.00	13.00	8.00
26.00	24.00	15.00	8.00
26.00	24.00	10.00	8.00
26.00	24.00	4.00	8.00
26.00	24.00	15.00	8.00
26.00	24.00	4.00	8.00
26.00	24.00	17.00	8.00
26.00	24.00	48.00	8.00
26.00	24.00	11.00	8.00
26.00	24.00	10.00	8.00
26.00	24.00	10.00	8.00
26.00	24.00	6.00	8.00
26.00	24.00	8.00	8.00
26.00	24.00	21.00	8.00
26.00	24.00	23.00	8.00
26.00	24.00	16.00	8.00
26.00	24.00	29.00	8.00
26.00	24.00	20.00	8.00
26.00	24.00	41.00	8.00
26.00	24.00	31.00	8.00
26.00	24.00	34.00	8.00
26.00	24.00	20.00	8.00
26.00	24.00	18.00	8.00
26.00	24.00	6.50	8.00
26.00	24.00	7.50	8.00
26.00	24.00	6.50	8.00
26.00	24.00	4.00	8.00
26.00	24.00	4.00	8.00
26.00	24.00	13.00	8.00
26.00	24.00	13.00	8.00
26.00	24.00	5.00	8.00
26.00	24.00	5.00	8.00
26.00	24.00	4.00	8.00
26.00	24.00	8.00	8.00
26.00	24.00	7.00	8.00
26.00	24.00	5.00	8.00
26.00	24.00	8.00	8.00
26.00	24.00	6.00	8.00
26.00	24.00	5.00	8.00
26.00	24.00	8.00	8.00
26.00	24.00	8.00	8.00
26.00	24.00	8.00	8.00
26.00	24.00	8.00	8.00
26.00	24.00	8.00	8.00
26.00	24.00	28.00	8.00
26.00	24.00	79.00	8.00
26.00	24.00	10.00	8.00
26.00	24.00	8.70	8.00
26.00	24.00	6.30	8.00
26.00	24.00	5.30	8.00
26.00	24.00	4.00	8.00
26.00	24.00	4.00	8.00
26.00	24.00	4.00	8.00
26.00	24.00	5.00	8.00
26.00	24.00	4.50	8.00
26.00	24.00	5.00	8.00
26.00	24.00	5.00	8.00
26.00	24.00	4.00	8.00
26.00	24.00	5.00	8.00
26.00	24.00	4.00	8.00
26.00	24.00	5.00	8.00
26.00	24.00	4.50	8.00
26.00	24.00	5.00	8.00
26.00	24.00	5.00	8.00
26.00	24.00	4.00	8.00
26.00	24.00	7.00	8.00
26.00	24.00	6.00	8.00
26.00	24.00	6.00	8.00
26.00	24.00	4.00	8.00
26.00	24.00	5.00	8.00
26.00	24.00	7.00	8.00
26.00	24.00	7.00	8.00
26.00	24.00	3.00	8.00
26.00	24.00	8.50	8.00
26.00	24.00	6.00	8.00
26.00	24.00	8.00	8.00
26.00	24.00	5.00	8.00
26.00	24.00	6.00	8.00
26.00	24.00	5.00	8.00
26.00	24.00	5.00	8.00
26.00	24.00	5.00	8.00
26.00	24.00	5.00	8.00
26.00	24.00	8.00	8.00
26.00	24.00	5.00	8.00
26.00	24.00	5.00	8.00
26.00	24.00	5.00	8.00
26.00	24.00	5.00	8.00
26.00	24.00	8.00	8.00
26.00	24.00	10.00	8.00
26.00	24.00	10.00	8.00
26.00	24.00	10.00	8.00
26.00	24.00	10.00	8.00
26.00	24.00	10.00	8.00
26.00	24.00	10.00	8.00
26.00	24.00	10.00	8.00
26.00	24.00	10.00	8.00
26.00	24.00	8.00	8.00
26.00	24.00	8.00	8.00
26.00	24.00	16.00	8.00
26.00	24.00	8.00	8.00
26.00	24.00	16.00	8.00
26.00	24.00	0.10	8.00
26.00	24.00	0.10	8.00
26.00	24.00	0.10	8.00
26.00	24.00	7.00	8.00
26.00	24.00	8.00	8.00
26.00	24.00	8.00	8.00
26.00	24.00	8.00	8.00
26.00	24.00	8.00	8.00
26.00	24.00	8.00	8.00
26.00	24.00	4.80	8.00
26.00	24.00	5.10	8.00
26.00	24.00	1.50	8.00
26.00	24.00	1.80	8.00
26.00	24.00	8.00	8.00
26.00	24.00	8.00	8.00
26.00	24.00	6.00	8.00
26.00	24.00	6.00	8.00
26.00	24.00	1.90	8.00
26.00	24.00	2.50	8.00
26.00	24.00	1.90	8.00
26.00	24.00	1.80	8.00
26.00	24.00	1.90	8.00
26.00	24.00	8.00	8.00
26.00	24.00	36.00	8.00
26.00	24.00	8.00	8.00
26.00	24.00	71.00	8.00
26.00	24.00	8.00	8.00
26.00	24.00	10.40	8.00
26.00	24.00	16.00	8.00
26.00	24.00	24.00	8.00
26.00	24.00	7.00	8.00
26.00	24.00	25.00	8.00
26.00	24.00	36.00	8.00
26.00	24.00	6.00	8.00
26.00	24.00	34.00	8.00
26.00	24.00	17.70	8.00
26.00	24.00	8.00	8.00
26.00	24.00	8.00	8.00
26.00	24.00	8.00	8.00
26.00	24.00	8.00	8.00
26.00	24.00	6.00	8.00
26.00	24.00	12.00	8.00
26.00	24.00	4.00	8.00
26.00	24.00	6.00	8.00
26.00	24.00	6.00	8.00
26.00	24.00	4.00	8.00
26.00	24.00	18.00	8.00
26.00	24.00	7.00	8.00
26.00	24.00	6.00	8.00
26.00	24.00	4.00	8.00
26.00	24.00	3.00	8.00
26.00	24.00	3.00	8.00
26.00	24.00	3.00	8.00
26.00	24.00	3.00	8.00
26.00	24.00	3.00	8.00
26.00	24.00	3.00	8.00
26.00	24.00	3.00	8.00
26.00	24.00	3.00	8.00
26.00	24.00	3.00	8.00
26.00	24.00	3.00	8.00
26.00	24.00	3.00	8.00
26.00	24.00	3.00	8.00
26.00	24.00	3.00	8.00
26.00	24.00	3.00	8.00
26.00	24.00	3.00	8.00
26.00	24.00	3.00	8.00
26.00	24.00	3.00	8.00
26.00	24.00	8.00	8.00
26.00	24.00	8.00	8.00
26.00	24.00	8.00	8.00
26.00	24.00	7.00	8.00
26.00	24.00	8.00	8.00
26.00	24.00	8.00	8.00
26.00	24.00	8.00	8.00
26.00	24.00	8.00	8.00
26.00	24.00	16.00	8.00
26.00	24.00	15.00	8.00
26.00	24.00	15.00	8.00
26.00	24.00	15.00	8.00
26.00	24.00	15.00	8.00
26.00	24.00	16.00	8.00
26.00	24.00	10.00	8.00
26.00	24.00	10.00	8.00
26.00	24.00	8.00	8.00
26.00	24.00	8.00	8.00
26.00	24.00	8.00	8.00
26.00	24.00	16.00	8.00
26.00	24.00	24.00	8.00
26.00	24.00	8.00	8.00
26.00	24.00	8.00	8.00
26.00	24.00	8.00	8.00
26.00	24.00	44.00	8.00
26.00	24.00	12.00	8.00
26.00	24.00	12.00	8.00
26.00	24.00	13.00	8.00
26.00	24.00	12.00	8.00
26.00	24.00	13.00	8.00
26.00	24.00	14.00	8.00
26.00	24.00	16.00	8.00
26.00	24.00	8.00	8.00
26.00	24.00	8.00	8.00
26.00	24.00	8.00	8.00
26.00	24.00	8.00	8.00
26.00	24.00	6.00	8.00
26.00	24.00	6.00	8.00
26.00	24.00	6.00	8.00
26.00	24.00	6.00	8.00
26.00	24.00	6.00	8.00
26.00	24.00	6.00	8.00
26.00	24.00	6.00	8.00
26.00	24.00	6.00	8.00
26.00	24.00	14.00	8.00
26.00	24.00	12.50	8.00
26.00	24.00	12.50	8.00
26.00	24.00	14.00	8.00
26.00	24.00	10.00	8.00
26.00	24.00	10.00	8.00
26.00	24.00	5.00	8.00
26.00	24.00	9.00	8.00
26.00	24.00	8.00	8.00
26.00	24.00	5.00	8.00
26.00	24.00	5.00	8.00
26.00	24.00	7.00	8.00
26.00	24.00	8.00	8.00
26.00	24.00	5.00	8.00
26.00	24.00	12.00	8.00
26.00	24.00	13.00	8.00
26.00	24.00	13.00	8.00
26.00	24.00	12.00	8.00
26.00	24.00	12.00	8.00
26.00	24.00	1.90	8.00
26.00	24.00	1.90	8.00
26.00	24.00	1.90	8.00
26.00	24.00	1.90	8.00
26.00	24.00	1.90	8.00
26.00	24.00	16.00	8.00
26.00	24.00	16.00	8.00
26.00	24.00	16.00	8.00
26.00	24.00	16.00	8.00
26.00	24.00	16.00	8.00
26.00	24.00	16.00	8.00
26.00	24.00	6.00	8.00
26.00	24.00	6.00	8.00
26.00	24.00	6.00	8.00
26.00	24.00	7.00	8.00
26.00	24.00	40.00	8.00
26.00	24.00	6.00	8.00
26.00	24.00	6.00	8.00
26.00	24.00	6.00	8.00
26.00	24.00	6.00	8.00
26.00	24.00	8.50	8.00
26.00	24.00	8.50	8.00
26.00	24.00	8.50	8.00
26.00	24.00	5.00	8.00
26.00	24.00	20.00	8.00
26.00	24.00	20.00	8.00
26.00	24.00	20.00	8.00
26.00	24.00	20.00	8.00
26.00	24.00	5.00	8.00
26.00	24.00	9.00	8.00
26.00	24.00	20.00	8.00
26.00	24.00	8.00	8.00
26.00	24.00	55.00	8.00
26.00	24.00	30.00	8.00
26.00	24.00	18.00	8.00
26.00	24.00	6.00	8.00
26.00	24.00	6.00	8.00
26.00	24.00	6.00	8.00
26.00	24.00	6.60	8.00
26.00	24.00	18.00	8.00
26.00	24.00	10.00	8.00
26.00	24.00	10.00	8.00
26.00	24.00	60.00	8.00
26.00	24.00	30.00	8.00
26.00	24.00	10.50	8.00
26.00	24.00	24.00	8.00
26.00	24.00	4.00	8.00
26.00	24.00	8.00	8.00
26.00	24.00	8.00	8.00
26.00	24.00	8.00	8.00
26.00	24.00	8.00	8.00
26.00	24.00	8.00	8.00
26.00	24.00	9.60	8.00
26.00	24.00	12.00	8.00
26.00	24.00	23.00	8.00
26.00	24.00	13.00	8.00
26.00	24.00	11.00	8.00
26.00	24.00	37.50	8.00
26.00	24.00	16.00	8.00
26.00	24.00	49.00	8.00
26.00	24.00	16.00	8.00
26.00	24.00	12.00	8.00
26.00	24.00	12.00	8.00
26.00	24.00	12.00	8.00
26.00	24.00	6.00	8.00
26.00	24.00	6.00	8.00
26.00	24.00	6.00	8.00
26.00	24.00	8.00	8.00
26.00	24.00	21.00	8.00
26.00	24.00	15.00	8.00
26.00	24.00	14.00	8.00
26.00	24.00	16.00	8.00
26.00	24.00	30.00	8.00
26.00	24.00	25.00	8.00
26.00	24.00	25.00	8.00
26.00	24.00	24.70	8.00
26.00	24.00	22.00	8.00
26.00	24.00	42.00	8.00
26.00	24.00	55.00	8.00
26.00	24.00	20.00	8.00
26.00	24.00	60.00	8.00
26.00	24.00	40.00	8.00
26.00	24.00	24.00	8.00
26.00	24.00	15.00	8.00
26.00	24.00	45.00	8.00
26.00	24.00	5.00	8.00
26.00	24.00	75.00	8.00
26.00	24.00	6.00	8.00
26.00	24.00	25.00	8.00
26.00	24.00	120.00	8.00
26.00	24.00	36.00	8.00
26.00	24.00	10.50	8.00
26.00	24.00	16.00	8.00
26.00	24.00	6.00	8.00
26.00	24.00	28.00	8.00
26.00	24.00	28.00	8.00
26.00	24.00	10.00	8.00
26.00	24.00	3.00	8.00
26.00	24.00	39.00	8.00
26.00	24.00	8.00	8.00
26.00	24.00	8.00	8.00
26.00	24.00	8.00	8.00
26.00	24.00	8.00	8.00
26.00	24.00	2.00	8.00
26.00	24.00	18.00	8.00
26.00	24.00	10.00	8.00
26.00	24.00	28.00	8.00
26.00	24.00	5.00	8.00
26.00	24.00	11.00	8.00
26.00	24.00	6.00	8.00
26.00	24.00	32.00	8.00
26.00	24.00	12.00	8.00
26.00	24.00	25.00	8.00
26.00	24.00	25.50	8.00
26.00	24.00	6.00	8.00
26.00	24.00	16.00	8.00
26.00	24.00	21.00	8.00
26.00	24.00	8.00	8.00
26.00	24.00	34.00	8.00
26.00	24.00	28.00	8.00
26.00	24.00	12.00	8.00
26.00	24.00	23.50	8.00
26.00	24.00	21.50	8.00
26.00	24.00	6.00	8.00
26.00	24.00	30.00	8.00
26.00	24.00	118.00	8.00
26.00	24.00	24.50	8.00
26.00	24.00	18.00	8.00
26.00	24.00	2.50	8.00
26.00	24.00	4.70	8.00
