"","Consignees","Number.of.shipments","Number.of.US.ports","Number.of.shippers","Number.of.manufacturers","Number.of.sampled","Number.of.refused","Fraction.of.sampled","Fraction.of.refused.out.of.sampled","Normalized.weight","Fraction.of.weight.of.shipment.where.manufacturer.is.also.shipper","log.distance.consignee.US.port","coef.var.number.of.manufacturers.per.year","coef.var.number.of.shipments.per.year","total.weight.below.10.","Product.diversity","Inspected","Inspection.outcome","inspection_score","risk_score"
"1315","Consignees",10,1,1,1,4,0,0.4,0,0.002585933,1,1.420974356,0,0,0,0,0,0,0.172492975254409,0.298805502158913
"1316","Consignees",10,2,2,2,0,0,0,0,0.014422207,0,3.12569099,0,0.173205081,0,0,0,0,0.141279808423489,0.848327946642634
"1317","Consignees",10,2,2,2,0,0,0,0,0.001690182,1,3.500682446,0,0.848528137,0,0,0,0,0.0558440357428354,0.683067439467972
"1318","Consignees",10,1,2,2,7,1,0.7,0.142857143,0.0021151,0.566459627,1.33558658,0,0.6244998,0,0.027260732,0,0,0.255603692998038,0.538575597069674
"1319","Consignees",10,1,1,1,10,6,1,0.6,0.009537175,1,0.43980179,0,0.565685425,0,0,0,0,0.509821035117674,0.123003054539861
"1320","Consignees",10,1,2,2,0,0,0,0,281.2671181,1,3.12271056,0.471404521,0,0,0,0,0,1,0.264091522502248
"1321","Consignees",10,1,3,4,0,0,0,0,0.060293947,1,1.397455754,0,0.612372436,0,0,0,0,0.0100101939539055,0.342519211403556
"1322","Consignees",10,1,1,1,0,0,0,0,0.029495563,0,3.617445516,0,0,0,0,0,0,0.186378137841115,0.772210877928373
"1323","Consignees",10,1,2,2,10,1,1,0.1,0.019737349,1,3.595139498,0,0,0,0,0,0,0.289776522785755,0.549353733127929
"1324","Consignees",10,1,4,3,0,0,0,0,0.028549323,1,2.480095636,0.707106781,0.848528137,0,0,0,0,0.0538335400714244,0.611129383058795
"1325","Consignees",10,1,1,1,0,0,0,0,0.02271132,1,1.784235103,0,0,0,0,0,0,0.0663893300434664,0.418108571463548
"1326","Consignees",10,1,2,2,3,0,0.3,0,0.038268437,1,1.674920665,0,0,0,0,1,0,0.0736530462230202,0.329038562306033
"1327","Consignees",10,2,2,2,2,0,0.2,0,0.01759936,1,2.652288538,0,1.13137085,0,0,0,0,0.0975290897938955,0.69021976422764
"1328","Consignees",10,1,3,2,0,0,0,0,0.021055518,0.327102809,0.090635009,0.433012702,0.458257569,0,0.041035102,0,0,0.149323485220879,0.485217120585734
"1329","Consignees",10,3,1,1,3,0,0.3,0,0.016816473,1,3.361233088,0,0,0,0,0,0,0.276211321959127,0.662640565806464
"1330","Consignees",10,2,3,4,4,4,0.4,1,0.001231114,0.968030355,2.61717657,0.433012702,0.964365076,0,0,0,0,0.0869817727348313,0.697130898956424
"1331","Consignees",10,2,5,5,0,0,0,0,0.023378898,1,3.346503129,0.384900179,0.692820323,0,0,0,0,0.0172981223690577,0.666280150244286
"1332","Consignees",10,1,1,1,0,0,0,0,0.004753561,0,3.290185195,0,0,0,0,0,0,0.17686780474648,0.765359449691127
"1333","Consignees",10,1,2,3,0,0,0,0,0.000276037,0.96031157,0.964527245,0,0.866025404,0,0,0,0,0.0179222202011648,0.353735730256006
"1334","Consignees",10,3,1,1,0,0,0,0,0.03243197,1,3.569621354,0,1.13137085,0,0,0,0,0.182818077655328,0.770895175351991
"1335","Consignees",10,3,1,1,2,0,0.2,0,0.113872921,1,2.791336793,0,0,0,0,0,0,0.279973613410396,0.65367938309129
"1336","Consignees",10,2,3,3,0,0,0,0,0.02319969,0.807252858,2.394716192,0,0.516397779,0,0,0,0,0.037550305769746,0.656567992579955
"1337","Consignees",10,1,1,1,10,0,1,0,0.00017677,1,1.45986317,0,0,0,0,0,0,0.512166418673064,0.25409210378141
"1338","Consignees",10,2,3,3,0,0,0,0,0.026024661,1,0.990809498,0.471404521,0.565685425,0,0,0,0,0.0708589255340857,0.50144419810669
"1339","Consignees",9,3,4,4,2,0,0.222222222,0,0.09357244,0.859887611,3.26901729,0.707106781,0.785674201,0,0,0,0,0.160076617702147,0.774296822818708
"1340","Consignees",9,1,1,1,0,0,0,0,0.049155341,1,3.288749373,0,1.099943882,0,0,0,0,0.0725141069425693,0.65023901839438
"1341","Consignees",9,1,7,7,1,0,0.111111111,0,0.021017878,0.861532544,3.053947223,0.654653671,0.881917104,0,0,0,0,0.00780975207236818,0.627596238959099
"1342","Consignees",9,1,3,4,0,0,0,0,0.028755782,0.801473395,2.755938772,0.384900179,0.425523159,0,0,0,0,0.0195440396421694,0.600778428224626
"1343","Consignees",9,2,3,3,0,0,0,0,0.041613012,1,1.039884028,0,0,0,0,0,0,0.0331489085468388,0.354921996700943
"1344","Consignees",9,1,2,3,6,2,0.666666667,0.333333333,3.94e-05,0,1.321807943,0.433012702,0.666666667,1,0,0,0,0.453835032775902,0.765543200598226
"1345","Consignees",9,1,1,2,0,0,0,0,0.024250715,0.513043442,3.447545609,0,0,0,0,0,0,0.0496981909932505,0.643181307436889
"1346","Consignees",9,2,1,1,0,0,0,0,0.024810245,0,3.463737462,0,0,0,0,0,0,0.264558861067109,0.834354508159546
"1347","Consignees",9,1,1,1,0,0,0,0,0.016556543,1,0.652939949,0,0,0,0,0,0,0.0693391329318555,0.15273301968661
"1348","Consignees",9,1,2,2,0,0,0,0,9.621354377,1,3.180612954,0,0,0,0,0,0,0.999999999962176,0.544937671636583
"1349","Consignees",9,1,2,2,0,0,0,0,0.02218287,1,1.299559652,0,0.15713484,0,0,0,0,0.032393574111112,0.299704027575607
"1350","Consignees",9,1,2,2,4,0,0.444444444,0,0.012103781,0,2.04984986,0,0.15713484,0,0.728795194,0,0,0.227967768001346,0.973714067990614
"1351","Consignees",9,1,1,1,0,0,0,0,0.039868748,1,1.167303873,0,0,0,0,0,0,0.0716112685274387,0.274396096835009
"1352","Consignees",9,1,3,3,0,0,0,0,0.025251728,0.633973842,3.340062891,0.471404521,0.471404521,0,0,0,0,0.0488410069697248,0.672451663865302
"1353","Consignees",9,1,3,2,0,0,0,0,0.014116009,0.369338458,2.520163846,0,1.099943882,0,0,0,0,0.063548929106998,0.788264037657646
"1354","Consignees",9,4,4,4,5,5,0.555555556,1,33.03357302,1,0,0.707106781,1.099943882,0,0,1,1,1,0.605940784647471
"1355","Consignees",9,1,2,2,0,0,0,0,24.39863297,0,0,0,0.333333333,0,0,0,0,1,0.442547278006469
"1356","Consignees",9,1,2,2,0,0,0,0,0.000370605,0.480526419,1.143103925,0,0,0,0,0,0,0.0546280179233311,0.453050970223902
"1357","Consignees",9,2,3,3,0,0,0,0,0.015311469,0.358564787,0,0.471404521,1.099943882,0,0,0,0,0.140688947568875,0.749149914257751
"1358","Consignees",9,1,4,5,5,0,0.555555556,0,0.003115016,0.926475917,0,0.372677996,0.608580619,0,0,0,0,0.0538127032712999,0.0668539076571342
"1359","Consignees",9,2,3,2,0,0,0,0,0.001793697,1,0,0.372677996,0.248451997,0,0,0,0,0.108956387097415,0.236860446507125
"1360","Consignees",9,3,3,3,3,0,0.333333333,0,0.054561069,0.629303977,3.006185441,0.471404521,0.471404521,0,0,0,0,0.248007300629056,0.784959266959819
"1361","Consignees",9,1,1,1,0,0,0,0,0.000209217,1,3.887325103,0,0,0,0,0,0,0.0598247842134422,0.591633534642194
"1362","Consignees",9,1,3,4,2,0,0.222222222,0,0.000701235,0.087873462,0.346985427,0.346410162,0.577350269,0,0.606040923,0,0,0.0831358312871438,0.926508988476488
"1363","Consignees",9,1,6,6,0,0,0,0,0.062030321,0.493439868,1.900920632,0.654653671,0.577350269,0,0,0,0,0.0170523276643117,0.622796749863795
"1364","Consignees",9,1,3,3,0,0,0,0,0.02121327,0.253672101,3.499905321,0.471404521,1.099943882,0,0,0,0,0.074777044127311,0.858822873860402
"1366","Consignees",9,2,4,3,7,2,0.777777778,0.285714286,1.785175642,1,1.130972449,0.433012702,0.333333333,0,0,0,0,0.984433526736345,0.401004881411513
"1367","Consignees",9,1,1,1,0,0,0,0,0.001283879,1,1.18396234,0,0,0,0,0,0,0.0644374255902423,0.278522612857241
"1368","Consignees",9,1,3,3,4,0,0.444444444,0,0.001546782,1,1.063499828,0,0.577350269,0,0.130134516,0,0,0.0555672756683575,0.324835659191928
"1369","Consignees",9,1,3,3,0,0,0,0,0.001088071,1,1.147081431,0.471404521,0.785674201,0,0,0,0,0.0373946074613395,0.405178855083803
"1370","Consignees",9,1,3,3,0,0,0,0,0.015254699,0.682606656,0,0.471404521,0.15713484,0,0,0,0,0.057581025127269,0.132444377646908
"1371","Consignees",9,1,5,5,1,0,0.111111111,0,0.016809799,1,0,0.346410162,0.577350269,0,0,0,0,0.0146728427785958,0.0622529672347583
"1372","Consignees",9,1,2,2,0,0,0,0,0.050982734,1,0,0,0,0,0,0,0,0.0385476651029305,0.0442391768616734
"1373","Consignees",9,2,3,3,2,0,0.222222222,0,0.042409805,0.82885648,2.995697734,0,0.333333333,0,0,0,0,0.0648187021768685,0.649962400741138
"1374","Consignees",9,1,2,2,0,0,0,0,0.533525761,1,0.828666037,0,0,0,0,0,0,0.128180594517718,0.156872530727214
"1375","Consignees",9,1,1,1,6,0,0.666666667,0,0.021022847,1,1.156061077,0,0,0,0,0,0,0.315134742428701,0.212416265148114
"1376","Consignees",9,1,1,1,0,0,0,0,0.00337372,1,1.09612403,0,0,0,0,0,0,0.0651178601360302,0.256412296763315
"1377","Consignees",9,1,3,2,2,0,0.222222222,0,0.040072802,1,1.035152338,0,0.785674201,0,0,1,1,0.0666711197800895,0.351882275526259
"1378","Consignees",9,3,3,3,1,0,0.111111111,0,0.069308997,1,3.080840997,0.471404521,0.785674201,0,0,0,0,0.14339542713338,0.734760911946038
"1379","Consignees",9,1,1,1,0,0,0,0,0.012329203,1,2.567282298,0,0,0,0,0,0,0.0629039210865405,0.527287873481979
"1380","Consignees",9,2,1,1,0,0,0,0,5.54e-05,1,2.568090527,0,0.881917104,1,0,0,0,0.223694880137566,0.655641574123182
"1381","Consignees",9,1,1,1,0,0,0,0,2.31e-05,1,1.934295132,0,0,0,0,0,0,0.0620533204040143,0.44608478694121
"1383","Consignees",9,1,1,1,9,1,1,0.111111111,0.006554482,1,1.354687812,0,0.471404521,0,0,1,0,0.501782246488317,0.31826107600709
"1384","Consignees",9,1,1,1,6,0,0.666666667,0,0.058736579,1,1.281082186,0,0,0,0,0,0,0.336529848579503,0.241353527917281
"1385","Consignees",8,1,1,1,0,0,0,0,0.000855295,1,2.581315968,0,0,0,0,0,0,0.0609498752387906,0.52852622504502
"1386","Consignees",8,2,3,3,6,0,0.75,0,0.014879268,1,0.854448183,0.471404521,0.707106781,0,0,0,0,0.28773079696992,0.441544959666499
"1387","Consignees",8,1,1,1,0,0,0,0,0.037287071,1,1.904863933,0,0,0,0,0,0,0.0687305418948721,0.440893734246643
"1388","Consignees",8,2,3,3,0,0,0,0,0.001883711,0.719163455,3.138689706,0,0.78062475,1,0,0,0,0.109215364806678,0.710164782707454
"1389","Consignees",8,1,1,1,8,8,1,1,0.035198992,1,1.593554135,0,0,0,0,0,0,0.499101338355036,0.236241102152618
"1390","Consignees",8,2,3,2,0,0,0,0,0.00427617,0.508650531,2.266274069,0,0.707106781,0,0,0,0,0.0917109145116318,0.757762566956352
"1391","Consignees",8,1,1,1,8,0,1,0,0.002892223,1,3.568908823,0,0,0,0,0,0,0.462704665441107,0.557385715711269
"1392","Consignees",8,2,4,4,4,0,0.5,0,0.041928557,1,2.887448263,0.433012702,0.216506351,0,0,1,0,0.107318621201455,0.604201018707853
"1393","Consignees",8,1,1,1,0,0,0,0,0.036332356,1,3.404884077,0,0.433012702,0,0,0,0,0.0671389465179975,0.603517728356362
"1394","Consignees",8,1,2,1,3,0,0.375,0,0.001432767,0,1.340323713,0,0.40824829,0,0,0,0,0.404191835149692,0.757637990338231
"1395","Consignees",8,1,1,1,7,0,0.875,0,0.026622225,0,1.683586412,0,0,0,0,0,0,0.76873897187398,0.68792926262587
"1396","Consignees",8,2,1,3,7,3,0.875,0.428571429,6.53e-05,0,2.83312583,0.707106781,1.060660172,1,0,1,0,0.632187326277187,0.950547856481625
"1397","Consignees",8,2,4,3,2,0,0.25,0,0.065933188,0.545780152,0.98447401,0.471404521,1.060660172,0,0,0,0,0.197140916239081,0.751819260532165
"1398","Consignees",8,2,1,2,2,0,0.25,0,0.006039688,0.624266145,2.470174731,0.433012702,0.572821962,0,0,1,0,0.233368455093171,0.729239897078475
"1399","Consignees",8,1,2,1,0,0,0,0,0.002851039,0,1.003481783,0,0,0,0,0,0,0.195518402660307,0.667500342098613
"1400","Consignees",8,1,2,1,3,0,0.375,0,0.001786236,0,1.287857044,0,0.559016994,0,0,0,0,0.402799795877778,0.781759911886243
"1401","Consignees",8,1,1,1,8,0,1,0,0.02820411,1,1.668892877,0,0,0,0,1,0,0.527190194826974,0.301692404289228
"1402","Consignees",8,1,2,2,8,0,1,0,0.00685864,1,1.344833589,0,0.707106781,0,0,0,0,0.311609721848672,0.332843002682915
"1404","Consignees",8,3,4,4,0,0,0,0,5.570876905,1,2.729367875,0,0,0,0.488841492,0,0,0.99999643738788,0.768467038385668
"1405","Consignees",8,1,2,1,0,0,0,0,0.017177474,0.5,2.571238375,0,0.707106781,0,0,0,0,0.110714697321831,0.701216167518912
"1406","Consignees",8,1,1,3,0,0,0,0,0.000830826,0,1.236956151,0,0,0,0,0,0,0.0479267400954983,0.650980650340641
"1407","Consignees",8,1,1,1,0,0,0,0,0.020153591,1,1.413961292,0,0.353553391,0,0,0,0,0.0680802533282774,0.406981836851056
"1408","Consignees",8,1,2,2,0,0,0,0,0.001558124,1,1.635042832,0.433012702,0.433012702,0,0,0,0,0.063287551996354,0.466463009101587
"1409","Consignees",8,1,3,2,0,0,0,0,0.088525673,0.436063946,2.049273707,0,0,0,0,0,0,0.0684409841964372,0.597651590323078
"1410","Consignees",8,2,2,2,6,0,0.75,0,0.105261497,1,3.596850439,0,0.216506351,0,0.807344039,1,1,0.270677349896431,0.884234771377719
"1411","Consignees",8,1,1,3,1,0,0.125,0,0.003181929,0,0.008936119,0.471404521,1.060660172,0,0,0,0,0.162175946375963,0.761801032112274
"1412","Consignees",8,1,1,1,0,0,0,0,0.000367571,1,3.3867639,0,0,0,0,0,0,0.060023180733944,0.575550383167074
"1413","Consignees",8,2,1,1,4,0,0.5,0,0.099132289,1,1.284798854,0,0.353553391,0,0,0,0,0.346795257347825,0.490114955540204
"1414","Consignees",8,1,2,2,8,0,1,0,0.001139004,1,1.342652632,0.471404521,0.707106781,0,0,0,0,0.462675013240993,0.373121869678036
"1415","Consignees",8,1,1,1,0,0,0,0,0.026972471,1,3.324367549,0,1.060660172,0,0.721647355,0,0,0.0615267336789421,0.901808133568
"1416","Consignees",8,2,1,1,0,0,0,0,0.031906522,1,2.946657643,0,0,0,0,0,0,0.112433279434027,0.61189053758512
"1417","Consignees",8,1,2,1,7,0,0.875,0,0.102399801,0.367846686,0.195153815,0,0.216506351,0,0,0,0,0.748316531606549,0.285263474825428
"1418","Consignees",8,1,1,1,8,0,1,0,0.015791959,1,3.249299446,0,0,0,0.192018778,0,0,0.463979714229854,0.579487329244629
"1419","Consignees",8,2,1,1,2,0,0.25,0,0.035502679,1,2.901019704,0,0,0,0,0,0,0.191455793053672,0.604548973806927
"1420","Consignees",8,1,1,1,8,0,1,0,0.004523895,0,1.448979495,0,0,0,0,1,0,0.826454925058812,0.66076324744112
"1421","Consignees",8,2,1,1,0,0,0,0,0.020869381,1,2.678544405,0,1.060660172,0,0,0,0,0.117060730540676,0.691512223560156
"1422","Consignees",8,1,1,1,4,0,0.5,0,0.024059541,1,2.788466012,0,0,0,0,0,0,0.212942360022052,0.52454077012467
"1423","Consignees",8,1,2,2,2,0,0.25,0,0.0003802,1,1.350377155,0.4,0.707106781,0,0,1,0,0.11506553114854,0.439131984100464
"1424","Consignees",8,1,2,4,0,0,0,0,4.35e-05,0,0.124091301,0,0,0,0,0,0,0.0299445123533386,0.379257921255863
"1425","Consignees",8,1,1,1,0,0,0,0,0.003354163,1,2.075400935,0,0,0,0,0,0,0.0622988084328672,0.469175759881532
"1426","Consignees",8,1,1,1,0,0,0,0,0.039275711,1,3.305812665,0,0,0,0,0,0,0.0667601038589267,0.572268793115233
"1427","Consignees",8,1,2,2,0,0,0,0,0.003436397,1,0.723131806,0,0,0,0,0,0,0.0316907309614369,0.135425746955494
"1428","Consignees",8,1,1,1,0,0,0,0,0.061010582,1,1.391516111,0,0,0,0,0,0,0.0749326843111246,0.330339183622898
"1429","Consignees",8,1,3,3,1,0,0.125,0,0.041862815,1,1.242032609,0.471404521,1.060660172,0,0,0,0,0.0590557359989285,0.474412635819938
"1430","Consignees",8,2,1,1,1,0,0.125,0,0.049851441,1,1.976578544,0,1.060660172,0,0,0,0,0.164575602854741,0.668997537942199
"1431","Consignees",8,2,2,2,0,0,0,0,0.0150069,1,2.6025691,0.4,1,0,0,0,0,0.107141332440535,0.693914544358634
"1432","Consignees",8,1,2,2,2,0,0.25,0,0.86536395,1,1.80559766,0.471404521,0,0,0,0,0,0.584235366667838,0.40297951660366
"1433","Consignees",8,1,1,3,2,0,0.25,0,0.00133586,0.475825859,0.263872416,0.346410162,0.78062475,0,0,0,0,0.109110578662833,0.424603428964195
"1434","Consignees",8,1,1,1,0,0,0,0,0.126564081,1,3.298705721,0,0.707106781,0,0,0,0,0.0862017407899474,0.619231700041891
"1435","Consignees",8,1,2,2,0,0,0,0,0.027862772,0,2.321970797,0,0.353553391,0,0,0,0,0.0941833172440951,0.788295149733563
"1436","Consignees",8,1,3,3,2,0,0.25,0,0.008485204,1,3.190649008,0,0.433012702,0,0,0,0,0.0291707078081776,0.57515877335777
"1437","Consignees",8,1,1,1,8,0,1,0,0.009777256,1,1.560341837,0,0,0,0,1,0,0.51649105983809,0.276981862715879
"1438","Consignees",8,2,3,3,2,0,0.25,0,0.670942784,1,2.702817066,0,0.353553391,0,0,0,0,0.216767174148007,0.607101211887441
"1439","Consignees",8,1,1,1,8,0,1,0,0.003030055,1,3.232419052,0,0,0,0,1,0,0.469613048996744,0.538538251528131
"1440","Consignees",8,2,2,2,0,0,0,0,0.14119989,1,1.618494801,0,0,0,0,0,0,0.0780414048103813,0.496101372601283
"1441","Consignees",8,1,1,1,0,0,0,0,0.013951412,1,1.663485247,0,0.353553391,0,0,0,0,0.0661711858257973,0.456259132353955
"1442","Consignees",8,1,3,3,1,0,0.125,0,0.035640519,0,0.834135887,0.471404521,1.060660172,0,0,0,0,0.160004386477682,0.850658930002456
"1443","Consignees",8,1,1,1,0,0,0,0,0.055458576,0,1.55829606,0,0,0,0.034581104,0,0,0.212975036825095,0.726379286140348
"1444","Consignees",8,2,2,2,0,0,0,0,0.005616748,0.713522007,2.995177013,0,0.707106781,0,0,0,0,0.0738417100447503,0.720201652642951
"1445","Consignees",8,1,1,2,0,0,0,0,0.000416005,0,1.329395988,0.471404521,0,1,0,0,0,0.323455886636911,0.674929647485693
"1446","Consignees",7,1,3,3,0,0,0,0,0.060862367,0.518888097,1.030615137,0,0,0,0,0,0,0.0315067923534359,0.368571435316611
"1447","Consignees",7,1,2,1,0,0,0,0,0.000769395,0.619047619,3.610940771,0,0,0,0,0,0,0.0902459698555536,0.634025818009204
"1448","Consignees",7,1,3,3,0,0,0,0,0.042928284,1,3.177142691,0,0,0,0,0,0,0.0150025125192275,0.547916514923437
"1449","Consignees",7,1,2,1,0,0,0,0,0.000412363,0.505840071,3.620070298,0,0,0,0,0,0,0.101823671692538,0.652935844223922
"1450","Consignees",7,1,1,1,0,0,0,0,0.009789897,1,2.001991241,0,0,0,0,0,0,0.063564811508754,0.45755809085847
"1451","Consignees",7,1,1,1,0,0,0,0,0.002178166,1,3.593303991,0,0,0,0,0,0,0.0602169095148674,0.582908040315442
"1452","Consignees",7,1,2,2,0,0,0,0,0.013702948,0.513618677,1.456730228,0,0.202030509,0,0,0,0,0.0539524564915885,0.538046703306375
"1453","Consignees",7,1,2,2,7,0,1,0,0.002296473,0.956650682,1.512300392,0,0,0,0,1,0,0.321361394088833,0.244680123374517
"1454","Consignees",7,1,2,2,0,0,0,0,0.019450862,0.390159378,3.460661013,0,1.010152545,0,0.167671501,0,0,0.0585368626280654,0.857491453807439
"1455","Consignees",7,1,4,3,5,2,0.714285714,0.4,8.719183122,0.998785309,3.107978137,0.433012702,0.654653671,0,0,0,0,0.999999999962272,0.574741446199699
"1456","Consignees",7,1,1,1,0,0,0,0,0.06336124,1,2.879940763,0,0,0,0.782321794,0,0,0.0625432556968636,0.774671597972064
"1457","Consignees",7,2,2,4,0,0,0,0,0.00501051,0.997867385,2.091369008,0.433012702,0.654653671,0,0,0,0,0.0337024043747291,0.619589410423849
"1458","Consignees",7,2,2,3,0,0,0,0,0.054763664,0.502879972,3.410137666,0.471404521,0.606091527,0,0,0,0,0.103709857071862,0.784224106718174
"1459","Consignees",7,1,1,1,0,0,0,0,0.000208219,1,3.402634961,0,0,0,0,0,0,0.0599876661620253,0.576160349206695
"1460","Consignees",7,1,3,3,3,3,0.428571429,1,0.008601706,1,1.266495776,0.471404521,1.010152545,0,0,0,0,0.107306289883343,0.403688138571674
"1461","Consignees",7,1,2,1,7,0,1,0,0.014447622,0.852595156,1.476671829,0,0.654653671,0,0,0,0,0.551966458684657,0.445320146376271
"1462","Consignees",7,1,2,2,4,2,0.571428571,0.5,0.01195146,0.756097556,1.689447222,0,0.24743583,0,0,0,0,0.163919324313152,0.429910220099349
"1463","Consignees",7,1,1,1,0,0,0,0,0.000536793,1,1.212599816,0,0.202030509,1,0,0,0,0.16132492310244,0.249918364507735
"1464","Consignees",7,1,1,1,0,0,0,0,0.067050012,1,3.441699976,0,0,0,0,0,0,0.0718361582606006,0.577557126331649
"1466","Consignees",7,1,2,2,0,0,0,0,0.006215272,0,1.48599013,0,0.202030509,0,0.449280555,0,0,0.0881486317620533,0.920409875645366
"1467","Consignees",7,1,1,1,0,0,0,0,0.017532815,1,1.72178129,0,0,0,0,0,0,0.0656335060508672,0.405443042626038
"1468","Consignees",7,1,1,1,0,0,0,0,0.021834595,1,1.205653587,0,1.010152545,0,0,0,0,0.0723399438404387,0.492467856692542
"1469","Consignees",7,1,3,3,3,0,0.428571429,0,0.054688426,1,3.229878825,0,0.606091527,0,0.131235264,0,0,0.0530004825662326,0.616585326425016
"1470","Consignees",7,1,1,1,0,0,0,0,0.004284089,1,3.526981391,0,0,0,0,0,0,0.0605914832325554,0.580671193767175
"1471","Consignees",7,1,1,1,0,0,0,0,6.74e-05,1,1.510553319,0,0.494871659,1,0,0,0,0.161010331741654,0.385603969098802
"1472","Consignees",7,1,2,1,0,0,0,0,0.01291076,0.666666667,1.460821251,0,0.606091527,0,0,0,0,0.0961878437190142,0.577851697485697
"1473","Consignees",7,1,2,3,0,0,0,0,0.000911945,0,0.371351607,0,0.24743583,0,0,0,0,0.0540139956250899,0.563957916801298
"1474","Consignees",7,1,1,2,3,0,0.428571429,0,0.000828403,0.091939771,1.249281242,0.346410162,0.654653671,0,0,0,0,0.340527260019188,0.769636592230761
"1475","Consignees",7,1,1,2,0,0,0,0,0.04429608,0.513083801,0.97788922,0,0,0,0,0,0,0.060127135029729,0.399993796699864
"1476","Consignees",7,1,1,1,0,0,0,0,0.018427506,1,0.117276091,0,0,0,0,0,0,0.0724452237973951,0.068143593886992
"1477","Consignees",7,1,1,1,2,0,0.285714286,0,0.006386096,1,3.234753447,0,0,0,0,1,0,0.12587195968168,0.561344741993359
"1478","Consignees",7,1,2,2,2,0,0.285714286,0,0.019385671,1,2.088679473,0,1.010152545,0,0,0,0,0.0709842875985293,0.567326017201503
"1479","Consignees",7,1,1,2,2,0,0.285714286,0,0.069023929,0,0.072386605,0,0,0,0,0,0,0.242241878421024,0.422231053189014
"1480","Consignees",7,1,1,1,2,0,0.285714286,0,0.001983911,0,0.708037333,0,0.547101204,0,0,0,0,0.357375758395009,0.736934192173611
"1481","Consignees",7,2,1,1,2,0,0.285714286,0,0.147995443,1,3.073770142,0,1.010152545,0,0.1794028,0,0,0.249309979921099,0.747655030356797
"1482","Consignees",7,1,2,2,6,0,0.857142857,0,0.024255575,1,3.572290057,0.471404521,0.202030509,0,0,0,0,0.359328281021597,0.581293085336087
"1483","Consignees",7,1,1,1,1,0,0.142857143,0,0.047718177,0,1.406516884,0,0,0,0,0,0,0.290598010325859,0.696152634649966
"1484","Consignees",7,1,2,2,0,0,0,0,0.048802679,0.66666666,2.586119041,0,0,0,0,0,0,0.0463166094726547,0.58169509494109
"1485","Consignees",7,1,3,2,0,0,0,0,0.097605361,0.666666667,3.447346549,0,0,0,0,0,0,0.051277242351564,0.617759636060606
"1486","Consignees",7,2,2,2,4,0,0.571428571,0,0.000434916,1,2.753308781,0,0.654653671,0,0,0,0,0.190312582375664,0.637370181083844
"1487","Consignees",7,1,1,1,0,0,0,0,0.005587035,1,2.511950613,0,0,0,0,0,0,0.0618494004484684,0.522244778045761
"1488","Consignees",7,2,3,3,1,0,0.142857143,0,0.006153316,0.917422063,1.230763481,0.384900179,0.547101204,0,0,0,0,0.0883882392374884,0.547918385088543
"1489","Consignees",7,1,1,1,2,0,0.285714286,0,0.043419225,1,0.971578108,0,0.654653671,0,0,0,0,0.151644954195366,0.34060121963001
