FY	Total_Hours	Total_Operations	Work_Accomplishment_ID	Smpl_Tracking_Num	Industry_Code
2008	6.00	1	3455721	407655	24
2008	10.00	1	3459595	391741	24
2008	5.00	1	3460957	374804	24
2008	8.00	1	3461228	394460	24
2008	6.00	1	3461229	394461	24
2008	6.00	1	3461230	394462	24
2008	6.00	1	3461231	394463	24
2008	6.00	1	3461232	394464	24
2008	16.00	1	3461233	394459	24
2008	3.00	1	3468969	391713	24
2008	8.00	1	3477299	437288	24
2008	1.00	1	3494010	429765	24
2008	1.00	1	3494129	429766	24
2008	1.00	1	3494202	429767	24
2008	1.00	1	3494354	429768	24
2008	4.00	1	3499883	423651	24
2008	3.00	1	3503028	430413	24
2008	3.00	1	3504077	430416	24
2008	3.00	1	3509456	430418	24
2008	1.00	1	3516801	440406	24
2008	12.00	1	3516844	444443	24
2008	6.00	1	3516998	440389	24
2008	8.00	1	3517000	440390	24
2008	6.00	1	3517002	440391	24
2008	15.00	1	3517015	440834	24
2008	23.00	1	3517018	440835	24
2008	3.50	1	3523990	423652	24
2008	3.00	1	3532580	435231	24
2008	4.00	1	3537781	423653	24
2008	1.00	1	3538762	443122	24
2008	1.00	1	3538777	443123	24
2008	30.00	1	3538901	451254	24
2008	11.50	1	3538906	451266	24
2008	11.50	1	3538907	451267	24
2008	10.50	1	3538908	451268	24
2008	10.50	1	3538909	451269	24
2008	12.00	1	3538912	451255	24
2008	20.00	1	3539659	451277	24
2008	10.00	1	3545022	440462	24
2008	1.00	1	3545111	440845	24
2008	1.00	1	3545872	440846	24
2008	1.00	1	3545939	440847	24
2008	12.00	1	3556383	437695	24
2008	12.00	1	3556511	437696	24
2008	12.00	1	3556552	437697	24
2008	5.50	1	3573618	432310	24
2008	4.00	1	3590467	355263	24
2008	4.00	1	3590792	355269	24
2008	4.00	1	3593405	458102	24
2008	7.00	1	3599389	440696	24
