PlanFY,OpDateFY,Plan_PAC,Plan_Hours,Sum_of_Hours,Acc_Org
2014,2014,71009,442.00,79.50,CHI-DO
2014,2014,71009,442.00,729.80,DET-DO
2014,2014,71009,510.00,274.00,SEA-DO
2014,2014,71009,522.00,286.00,PRL-SW
2014,2014,71009,554.00,330.50,NRL
2014,2014,71009,570.00,548.50,PHI-DO
2014,2014,71009,629.00,1103.30,CIN-DO
2014,2014,71009,629.00,389.00,SAN-DO
2014,2014,71009,884.00,595.70,SRL
2014,2014,71009,952.00,1025.60,DAL-DO
2014,2014,71009,1040.00,533.00,ARL
2014,2014,71009,1420.00,2206.20,MIN-DO
2014,2014,71009,1573.00,1448.10,KAN-DO
2014,2014,71R816,4230.00,800.00,DEN-DO
2014,2014,71R838,1205.00,89.00,FCC
2014,2014,71V022,20.00,11.00,NYK-DO
2014,2014,71V022,40.00,10.00,SEA-DO
2014,2014,71V022,70.00,102.00,CIN-DO
2014,2014,71V022,70.00,85.00,MIN-DO
2014,2014,71V022,100.00,87.50,DAL-DO
2014,2014,71V022,110.00,74.00,BLT-DO
2014,2014,71V022,120.00,58.00,ATL-DO
2014,2014,71V022,120.00,159.50,NOL-DO
2014,2014,71V030,30.00,1.00,NWE-DO
2014,2014,71V800,4.00,16.00,NWJ-DO
2014,2014,81010,36.00,53.50,CHI-DO
2014,2014,81010,36.00,3.50,FLA-DO
2014,2014,81010,36.00,8.00,KAN-DO
2014,2014,81010,36.00,98.50,SAN-DO
2014,2014,81010,54.00,54.00,DAL-DO
2014,2014,81010,90.00,19.00,LOS-DO
2014,2014,81010,90.00,147.00,NYK-DO
2014,2014,81010,144.00,67.00,NWE-DO
2014,2014,82008,13.00,67.00,LOS-DO
2014,2014,82008,13.00,40.00,SJN-DO
2014,2014,82008,18.00,8.70,CHI-DO
2014,2014,82008,18.00,49.30,NOL-DO
2014,2014,82008,18.00,63.40,NYK-DO
2014,2014,82008,50.00,85.30,BLT-DO
2014,2014,82008,52.00,78.70,MIN-DO
2014,2014,82008,64.00,135.30,SAN-DO
2014,2014,82008,90.00,301.10,PHI-DO
2014,2014,82008,112.00,4.50,SJN-DO
2014,2014,82008,114.00,14.00,MIN-DO
2014,2014,82008,127.00,75.40,NWE-DO
2014,2014,82008,152.00,10.00,BLT-DO
2014,2014,82008,154.00,82.60,DET-DO
2014,2014,82008,161.00,76.80,CHI-DO
2014,2014,82008,161.00,458.50,CIN-DO
2014,2014,82008,169.00,125.60,ATL-DO
2014,2014,82008,171.00,500.50,FLA-DO
2014,2014,82008,244.00,8.00,PHI-DO
2014,2014,82008,330.00,397.10,SWI-DO
2014,2014,82008,345.00,447.90,SEA-DO
2014,2014,82008,383.00,621.70,LOS-DO
2014,2014,82008,440.00,213.50,ATL-DO
2014,2014,82008,483.00,29.00,NWE-DO
2014,2014,82008,538.00,599.20,NOL-DO
2014,2014,82008,548.00,183.30,FLA-DO
2014,2014,82008,568.00,11.00,SAN-DO
2014,2014,82008,580.00,1.00,DET-DO
2014,2014,82008,720.00,125.50,SEA-DO
2014,2014,82008,960.00,490.30,LOS-DO
2014,2014,82008,1155.00,26.50,CIN-DO
2014,2014,82008,1171.00,780.60,NYK-DO
2014,2014,82008,1868.00,424.40,NYK-DO
2014,2014,82008,2156.00,167.30,NOL-DO
2014,2014,82008,4712.00,2898.10,SWI-DO
2014,2014,82008,7299.00,6376.90,WEAC
2014,2014,82008,21918.00,1023.10,SWI-DO
2014,2014,82845A,198.00,1365.50,SJN-DO
2014,2014,82845A,752.00,1072.10,DAL-DO
2014,2014,82845A,832.00,752.30,NOL-DO
2014,2014,82845A,871.00,954.50,CIN-DO
2014,2014,82845A,911.00,728.30,KAN-DO
2014,2014,82845A,911.00,1279.00,SEA-DO
2014,2014,82845A,990.00,1398.00,NWJ-DO
2014,2014,82845A,1109.00,232.00,BLT-DO
2014,2014,82845A,1109.00,841.50,DEN-DO
2014,2014,82845A,1188.00,962.00,PHI-DO
2014,2014,82845A,1307.00,1539.00,CHI-DO
2014,2014,82845A,1426.00,239.00,MIN-DO
2014,2014,82845A,1505.00,1232.40,DET-DO
2014,2014,82845A,1782.00,1476.70,NYK-DO
2014,2014,82845A,1822.00,1584.50,FLA-DO
2014,2014,82845A,2020.00,1680.50,ATL-DO
2014,2014,82845A,2218.00,2880.50,NWE-DO
2014,2014,82845A,2218.00,1698.00,SAN-DO
2014,2014,82845A,4396.00,5832.50,LOS-DO
2014,2014,82845B,253.00,371.50,SJN-DO
2014,2014,82845B,480.00,42.00,DAL-DO
2014,2014,82845B,758.00,1509.00,DAL-DO
2014,2014,82845B,885.00,1580.00,CIN-DO
2014,2014,82845B,885.00,1103.10,NOL-DO
2014,2014,82845B,948.00,1809.50,KAN-DO
2014,2014,82845B,948.00,2450.50,SEA-DO
2014,2014,82845B,1011.00,1353.20,NWJ-DO
2014,2014,82845B,1138.00,2412.00,BLT-DO
2014,2014,82845B,1172.00,346.00,NYK-DO
2014,2014,82845B,1201.00,2886.00,DEN-DO
2014,2014,82845B,1201.00,2032.00,PHI-DO
2014,2014,82845B,1327.00,1950.00,CHI-DO
2014,2014,82845B,1517.00,1974.60,DET-DO
2014,2014,82845B,1517.00,2916.00,MIN-DO
2014,2014,82845B,1833.00,1620.00,NYK-DO
2014,2014,82845B,1896.00,2716.50,FLA-DO
2014,2014,82845B,2022.00,2672.00,ATL-DO
2014,2014,82845B,2275.00,3756.80,NWE-DO
2014,2014,82845B,2275.00,3128.50,SAN-DO
2014,2014,82845B,4614.00,2625.00,LOS-DO
2014,2014,82845C,6.00,6.00,DAL-DO
2014,2014,82845C,6.00,48.00,DEN-DO
2014,2014,82845C,6.00,32.50,NOL-DO
2014,2014,82845C,6.00,53.00,NWJ-DO
2014,2014,82845C,6.00,60.00,SEA-DO
2014,2014,82845C,12.00,3.00,CHI-DO
2014,2014,82845C,12.00,25.50,DET-DO
2014,2014,82845C,12.00,30.00,MIN-DO
2014,2014,82845C,24.00,35.50,ATL-DO
2014,2014,82845C,24.00,8.00,FLA-DO
2014,2014,82845C,24.00,69.00,NWE-DO
2014,2014,82845C,24.00,3.00,NYK-DO
2014,2014,82845C,24.00,79.00,SAN-DO
2014,2014,82845C,42.00,73.00,LOS-DO
2014,2014,82845C,230.00,168.00,KAN-DO
2014,2014,82845C,345.00,346.00,SJN-DO
2014,2014,82845C,460.00,29.50,BLT-DO
2014,2014,82845C,460.00,525.00,CHI-DO
2014,2014,82845C,460.00,20.00,NYK-DO
2014,2014,82845C,460.00,100.00,PHI-DO
2014,2014,82845C,575.00,1030.00,ATL-DO
2014,2014,82845C,575.00,619.50,DEN-DO
2014,2014,82845C,690.00,2222.50,DET-DO
2014,2014,82845C,690.00,486.00,NOL-DO
2014,2014,82845C,690.00,1154.50,SAN-DO
2014,2014,82845C,690.00,754.00,SEA-DO
2014,2014,82845C,805.00,409.00,NWE-DO
2014,2014,82845C,920.00,1163.00,DAL-DO
2014,2014,82845C,920.00,111.00,MIN-DO
2014,2014,82845C,920.00,1800.00,NWJ-DO
2014,2014,82845C,1035.00,974.00,CIN-DO
2014,2014,82845C,1610.00,1927.50,LOS-DO
2014,2014,82845C,1725.00,467.50,FLA-DO
2014,2014,82845G,86.00,1157.00,SJN-DO
2014,2014,82845G,344.00,134.00,BLT-DO
2014,2014,82845G,344.00,1114.00,CIN-DO
2014,2014,82845G,344.00,35.00,KAN-DO
2014,2014,82845G,344.00,1156.00,NWJ-DO
2014,2014,82845G,344.00,464.00,PHI-DO
2014,2014,82845G,344.00,146.00,SEA-DO
2014,2014,82845G,430.00,44.00,DEN-DO
2014,2014,82845G,515.00,175.80,DET-DO
2014,2014,82845G,601.00,161.00,FLA-DO
2014,2014,82845G,601.00,198.00,NYK-DO
2014,2014,82845G,687.00,178.00,ATL-DO
2014,2014,82845G,687.00,1049.00,MIN-DO
2014,2014,82845G,773.00,372.00,NWE-DO
2014,2014,82845G,773.00,504.00,SAN-DO
2014,2014,82845G,1546.00,1393.00,LOS-DO
2014,2014,82845H,6.00,7.00,NWE-DO
2014,2014,82845H,6.00,6.00,NYK-DO
2014,2014,82845H,12.00,15.00,LOS-DO
2014,2014,82845H,102.00,3.00,CIN-DO
2014,2014,82845H,102.00,48.00,SEA-DO
2014,2014,82845H,203.00,137.00,DAL-DO
2014,2014,82845H,203.00,137.00,DET-DO
2014,2014,82845H,203.00,40.00,PHI-DO
2014,2014,82845H,305.00,180.00,ATL-DO
2014,2014,82845H,305.00,44.00,DEN-DO
2014,2014,82845H,305.00,451.00,NWE-DO
2014,2014,82845H,305.00,275.00,NYK-DO
2014,2014,82845H,305.00,120.00,SAN-DO
2014,2014,82845H,509.00,711.50,LOS-DO
2014,2014,82845H,509.00,215.00,MIN-DO
2014,2014,82845P,106.00,2.00,LOS-DO
2014,2014,82845S,4.00,8.00,NWE-DO
2014,2014,82845S,8.00,24.00,ATL-DO
2014,2014,82845S,12.00,12.00,LOS-DO
2014,2014,82R320,1180.00,566.50,WEAC
2014,2014,82R816,2410.00,1132.00,WEAC
2014,2014,82Z002,5.00,2.50,NOL-DO
2014,2014,82Z002,14.00,6.00,SAN-DO
2014,2014,82Z002,22.00,17.50,BLT-DO
2014,2014,82Z002,27.00,4.60,CHI-DO
2014,2014,82Z002,43.00,12.00,NWE-DO
2014,2014,82Z002,86.00,18.00,NYK-DO
2014,2014,82Z002,92.00,94.40,LOS-DO
2014,2014,82Z002,232.00,132.30,ATL-DO
2014,2014,82Z002,648.00,349.10,PRL-SW
2014,2014,82Z002,1004.00,495.60,WEAC
2014,2014,82Z003,15.00,27.50,SEA-DO
2014,2014,82Z003,18.00,26.50,BLT-DO
2014,2014,82Z003,20.00,25.00,PHI-DO
2014,2014,82Z003,22.00,25.50,FLA-DO
2014,2014,82Z003,22.00,58.70,MIN-DO
2014,2014,82Z003,24.00,52.30,NOL-DO
2014,2014,82Z003,31.00,23.00,NWE-DO
2014,2014,82Z003,55.00,33.50,SAN-DO
2014,2014,82Z003,59.00,100.80,ATL-DO
2014,2014,82Z003,75.00,74.40,CHI-DO
2014,2014,82Z003,86.00,68.70,SWI-DO
2014,2014,82Z003,147.00,138.40,NYK-DO
2014,2014,82Z003,394.00,506.00,LOS-DO
2014,2014,82Z003,1007.00,2175.10,WEAC
2014,2014,82Z003,1325.00,1917.00,PRL-SW
2014,2014,82Z800,54.00,80.00,ATL-DO
2014,2014,82Z800,54.00,40.00,BLT-DO
2014,2014,83001,71.00,205.00,SJN-DO
2014,2014,83001,142.00,28.00,BLT-DO
2014,2014,83001,142.00,297.00,CHI-DO
2014,2014,83001,142.00,70.00,CIN-DO
2014,2014,83001,142.00,72.00,DET-DO
2014,2014,83001,142.00,304.50,NOL-DO
2014,2014,83001,213.00,40.00,DAL-DO
2014,2014,83001,213.00,198.00,DEN-DO
2014,2014,83001,213.00,10.00,NWJ-DO
2014,2014,83001,213.00,241.00,NYK-DO
2014,2014,83001,213.00,30.00,PHI-DO
2014,2014,83001,425.00,788.00,MIN-DO
2014,2014,83001,425.00,175.50,SAN-DO
2014,2014,83001,496.00,403.00,NWE-DO
2014,2014,83001,993.00,295.00,LOS-DO
2014,2014,83001A,34.00,20.00,ATL-DO
2014,2014,83001A,34.00,20.00,BLT-DO
2014,2014,83001A,34.00,177.00,CHI-DO
2014,2014,83001A,34.00,80.00,CIN-DO
2014,2014,83001A,34.00,143.00,DAL-DO
2014,2014,83001A,34.00,210.00,DEN-DO
2014,2014,83001A,34.00,161.00,DET-DO
2014,2014,83001A,34.00,10.00,NWJ-DO
2014,2014,83001A,34.00,115.00,PHI-DO
2014,2014,83001A,34.00,235.00,SJN-DO
2014,2014,83001A,68.00,94.00,FLA-DO
2014,2014,83001A,68.00,16.00,NYK-DO
2014,2014,83001A,101.00,217.00,MIN-DO
2014,2014,83001A,101.00,241.00,SAN-DO
2014,2014,83001A,135.00,199.00,NWE-DO
2014,2014,83001A,237.00,289.00,LOS-DO
2014,2014,83808,74.00,128.50,MIN-DO
2014,2014,83809,147.00,258.00,DEN-DO
2014,2014,83809,147.00,59.00,NWJ-DO
2014,2014,83809,147.00,314.00,PHI-DO
2014,2014,83809,147.00,95.00,SEA-DO
2014,2014,83809,221.00,25.00,ATL-DO
2014,2014,83809,221.00,214.00,DAL-DO
2014,2014,83809,221.00,394.00,FLA-DO
2014,2014,83809,221.00,286.00,NYK-DO
2014,2014,83809,294.00,274.00,CHI-DO
2014,2014,83809,294.00,309.00,CIN-DO
2014,2014,83809,294.00,178.00,KAN-DO
2014,2014,83809,294.00,191.50,LOS-DO
2014,2014,83809,294.00,131.00,MIN-DO
2014,2014,83809,294.00,241.00,SAN-DO
2014,2014,83809,368.00,300.00,BLT-DO
2014,2014,83809,368.00,367.00,DET-DO
2014,2014,83809,441.00,215.00,NWE-DO
2014,2014,83809,515.00,219.00,NOL-DO
2014,2014,83810,74.00,88.00,CIN-DO
2014,2014,83810,74.00,180.00,FLA-DO
2014,2014,83810,74.00,50.00,KAN-DO
2014,2014,83810,74.00,88.00,NWJ-DO
2014,2014,83810,74.00,260.00,PHI-DO
2014,2014,83810,74.00,192.00,SEA-DO
2014,2014,83810,147.00,72.50,DET-DO
2014,2014,83810,147.00,34.00,NYK-DO
2014,2014,83810,221.00,142.00,ATL-DO
2014,2014,83810,221.00,88.00,DAL-DO
2014,2014,83810,441.00,1176.00,MIN-DO
2014,2014,83810,515.00,256.00,NWE-DO
2014,2014,83810,515.00,486.00,SAN-DO
2014,2014,83810,882.00,569.00,LOS-DO
2014,2014,83811,221.00,388.00,NWJ-DO
2014,2014,83811,368.00,329.00,CHI-DO
2014,2014,83811,368.00,370.50,DEN-DO
2014,2014,83811,368.00,448.00,MIN-DO
2014,2014,83811,441.00,746.00,SAN-DO
2014,2014,83811,515.00,1069.00,KAN-DO
2014,2014,83811,588.00,810.00,NOL-DO
2014,2014,83811,588.00,673.00,SEA-DO
2014,2014,83811,662.00,604.30,BLT-DO
2014,2014,83811,662.00,911.00,NYK-DO
2014,2014,83811,735.00,439.00,CIN-DO
2014,2014,83811,735.00,2188.00,NWE-DO
2014,2014,83811,809.00,699.50,DET-DO
2014,2014,83811,1029.00,1010.50,PHI-DO
2014,2014,83811,1250.00,1049.00,ATL-DO
2014,2014,83811,1250.00,1288.50,FLA-DO
2014,2014,83811,1250.00,1439.00,LOS-DO
2014,2014,83811,1323.00,1510.50,DAL-DO
2014,2014,84R816,2360.00,1502.00,WEAC
2014,2014,85014,32.00,62.00,CE-FO
2014,2014,85014,32.00,32.00,NWE-DO
2014,2014,85014,32.00,24.50,NYK-DO
2014,2014,85014,40.00,43.00,NOL-DO
2014,2014,85014,40.00,8.00,SJN-DO
2014,2014,85014,56.00,50.50,SEA-DO
2014,2014,85014,104.00,125.50,FLA-DO
2014,2014,85014,112.00,147.50,ATL-DO
2014,2014,85014,160.00,118.50,LOS-DO
2014,2014,85014,168.00,153.00,SAN-DO
2014,2014,85014,2120.00,1666.70,SW-FO
2014,2014,85014,2656.00,2187.50,CE-FO
2014,2014,85014A,33.00,20.00,SJN-DO
2014,2014,85014A,99.00,64.00,SAN-DO
2014,2014,85014A,121.00,45.00,SEA-DO
2014,2014,85014A,132.00,134.50,ATL-DO
2014,2014,85014A,143.00,106.00,NOL-DO
2014,2014,85014A,143.00,117.10,NWE-DO
2014,2014,85014A,154.00,131.70,FLA-DO
2014,2014,85014A,154.00,68.00,NYK-DO
2014,2014,85014A,165.00,147.70,LOS-DO
2014,2014,85014A,286.00,69.00,SW-FO
2014,2014,85014A,792.00,240.60,CE-FO
2014,2014,85014C,168.00,152.00,ATL-DO
2014,2014,85014C,200.00,128.00,NE-FO
2014,2014,85014C,200.00,676.50,PA-FO
2014,2014,85014C,200.00,2.50,SE-FO
2014,2014,85014C,252.00,12.50,SAN-DO
2014,2014,85014C,282.00,68.00,NOL-DO
2014,2014,85014C,340.00,521.00,FLA-DO
2014,2014,85014C,357.00,707.10,NYK-DO
2014,2014,85014C,383.00,864.00,LOS-DO
2014,2014,85014C,390.00,80.00,ATL-DO
2014,2014,85014C,723.00,1862.00,SW-FO
2014,2014,85014C,1960.00,1935.00,CE-FO
2014,2014,86001,61.00,1.00,DAL-DO
2014,2014,86001,63.00,4.00,FLA-DO
2014,2014,86001,66.00,2.00,NWE-DO
2014,2014,86001,69.00,103.50,NOL-DO
2014,2014,86001,104.00,17.00,DAL-DO
2014,2014,86001,104.00,128.00,NYK-DO
2014,2014,86001,121.00,117.00,FLA-DO
2014,2014,86001,138.00,88.00,NWE-DO
2014,2014,86001,1080.00,10.00,WEAC
2014,2014,86002,36.00,108.00,NWE-DO
2014,2014,86003,42.00,44.00,NYK-DO
2014,2014,86003,70.00,81.00,FLA-DO
2014,2014,86003,70.00,23.00,NOL-DO
2014,2014,86003,71.00,54.00,NOL-DO
2014,2014,86003,74.00,90.00,FLA-DO
2014,2014,86003,76.00,45.00,ATL-DO
2014,2014,86003,90.00,83.00,ATL-DO
2014,2014,86003,136.00,37.00,ATL-DO
2014,2014,86003,136.00,24.00,NOL-DO
2014,2014,86003,161.00,79.00,NOL-DO
2014,2014,86003,176.00,100.00,FLA-DO
2014,2014,86003,176.00,107.20,NWE-DO
2014,2014,86003,177.00,10.00,ATL-DO
2014,2014,86003,194.00,64.00,FLA-DO
2014,2014,86003,211.00,8.00,SW-FO
2014,2014,86003,215.00,460.00,SW-FO
2014,2014,86003,256.00,158.00,NYK-DO
2014,2014,86003,316.00,99.50,CE-FO
2014,2014,86003,454.00,219.00,SW-FO
2014,2014,86004,2.00,6.00,FLA-DO
2014,2014,86004,20.00,44.00,FLA-DO
2014,2014,86004,20.00,12.20,NWE-DO
2014,2014,86006A,1098.00,971.10,WEAC
2014,2014,86006D,1380.00,880.00,WEAC
2014,2014,86006E,880.00,105.50,WEAC
2014,2014,86007,1.00,6.70,ATL-DO
2014,2014,86007,1.00,1.20,BLT-DO
2014,2014,86007,1.00,3.40,MIN-DO
2014,2014,86007,1.00,4.00,NWE-DO
2014,2014,86007,1.00,3.50,SJN-DO
2014,2014,86007,3.00,3.10,CHI-DO
2014,2014,86007,3.00,8.00,CIN-DO
2014,2014,86007,3.00,5.00,NWE-DO
2014,2014,86007,4.00,2.80,CHI-DO
2014,2014,86007,6.00,46.00,FLA-DO
2014,2014,86007,6.00,3.00,NOL-DO
2014,2014,86007,6.00,42.00,SAN-DO
2014,2014,86007,9.00,132.90,CIN-DO
2014,2014,86007,11.00,30.30,NYK-DO
2014,2014,86007,12.00,15.60,DET-DO
2014,2014,86007,13.00,35.40,NOL-DO
2014,2014,86007,14.00,11.50,NYK-DO
2014,2014,86007,15.00,5.50,PHI-DO
2014,2014,86007,15.00,3.00,SJN-DO
2014,2014,86007,17.00,46.10,DET-DO
2014,2014,86007,17.00,161.90,SEA-DO
2014,2014,86007,20.00,9.50,LOS-DO
2014,2014,86007,20.00,27.00,SEA-DO
2014,2014,86007,45.00,27.00,SWI-DO
2014,2014,86007,79.00,65.00,SWI-DO
2014,2014,86007,86.00,16.80,MIN-DO
2014,2014,86007,87.00,6.00,BLT-DO
2014,2014,86007,104.00,136.80,LOS-DO
2014,2014,86007,122.00,0.20,NWE-DO
2014,2014,86007,167.00,6.00,FLA-DO
2014,2014,86007,180.00,3.50,ATL-DO
2014,2014,86007,285.00,2.00,SAN-DO
2014,2014,86007,437.00,104.20,SEA-DO
2014,2014,86007,477.00,4.60,NOL-DO
2014,2014,86007,647.00,78.60,NYK-DO
2014,2014,86007,850.00,746.20,WEAC
2014,2014,86007,913.00,70.00,DET-DO
2014,2014,86007,989.00,159.50,LOS-DO
2014,2014,86007,2570.00,80.50,SWI-DO
2014,2014,96R800,104.00,0.30,NWE-DO
2014,2014,96R800,386.00,1.50,FLA-DO
2014,2014,96R800,436.00,10.50,LOS-DO
2015,2015,03R320,408.00,155.00,WEAC
2015,2015,03R320,590.00,995.10,PRL-NW
2015,2015,03R320,780.00,553.10,ARL
2015,2015,03R320,832.00,11.50,DEN-DO
2015,2015,03R320,1081.00,30.00,SAN-DO
2015,2015,03R320,1445.00,1597.00,SRL
2015,2015,03R320,2773.00,1056.10,PRL-SW
2015,2015,03R320,3301.00,1819.20,NRL
2015,2015,03R876,59.00,10.40,DEN-DO
2015,2015,03R876,78.00,117.50,BLT-DO
2015,2015,03R876,78.00,0.50,PHI-DO
2015,2015,03R876,80.00,158.00,NWJ-DO
2015,2015,03R876,90.00,6.50,KAN-DO
2015,2015,03R876,91.00,176.50,FLA-DO
2015,2015,03R876,110.00,4197.70,NWE-DO
2015,2015,03R876,129.00,2.00,LOS-DO
2015,2015,03R876,186.00,2.80,SEA-DO
2015,2015,04839,111.00,125.00,ATL-DO
2015,2015,04839,111.00,133.00,CHI-DO
2015,2015,04839,111.00,168.00,DEN-DO
2015,2015,04839,111.00,69.00,FLA-DO
2015,2015,04839,111.00,62.00,KAN-DO
2015,2015,04839,111.00,129.00,MIN-DO
2015,2015,04839,111.00,108.50,NOL-DO
2015,2015,04839,111.00,78.00,NWE-DO
2015,2015,04839,111.00,188.00,NYK-DO
2015,2015,04839,111.00,78.00,PHI-DO
2015,2015,04839,111.00,82.00,SAN-DO
2015,2015,04839,111.00,56.00,SEA-DO
2015,2015,04839,5600.00,7304.00,WEAC
2015,2015,04R320,173.00,889.80,ARL
2015,2015,04R320,185.00,154.00,DEN-DO
2015,2015,04R320,240.00,87.00,SAN-DO
2015,2015,04R320,321.00,1434.90,SRL
2015,2015,04R320,616.00,1624.00,PRL-SW
2015,2015,04R320,734.00,1150.70,NRL
2015,2015,07001,26.00,30.50,NWE-DO
2015,2015,07001,31.00,2.00,CIN-DO
2015,2015,07001,37.00,32.80,NOL-DO
2015,2015,07001,37.00,24.00,SJN-DO
2015,2015,07001,46.00,61.00,PHI-DO
2015,2015,07001,66.00,62.50,BLT-DO
2015,2015,07001,72.00,72.00,SJN-DO
2015,2015,07001,75.00,24.30,CHI-DO
2015,2015,07001,90.00,28.50,ATL-DO
2015,2015,07001,95.00,248.50,SAN-DO
2015,2015,07001,103.00,120.50,FLA-DO
2015,2015,07001,110.00,148.80,DET-DO
2015,2015,07001,121.00,173.20,SEA-DO
2015,2015,07001,156.00,215.00,NWJ-DO
2015,2015,07001,162.00,144.00,FLA-DO
2015,2015,07001,162.00,214.00,PHI-DO
2015,2015,07001,163.00,103.30,MIN-DO
2015,2015,07001,168.00,210.00,NWE-DO
2015,2015,07001,172.00,381.70,LOS-DO
2015,2015,07001,216.00,385.50,BLT-DO
2015,2015,07001,216.00,268.00,DEN-DO
2015,2015,07001,216.00,311.50,NOL-DO
2015,2015,07001,222.00,287.00,CHI-DO
2015,2015,07001,228.00,307.10,CIN-DO
2015,2015,07001,246.00,259.60,NYK-DO
2015,2015,07001,258.00,334.60,DET-DO
2015,2015,07001,276.00,24.00,ATL-DO
2015,2015,07001,277.00,316.70,NYK-DO
2015,2015,07001,310.00,480.90,SWI-DO
2015,2015,07001,312.00,358.50,KAN-DO
2015,2015,07001,354.00,335.00,SAN-DO
2015,2015,07001,366.00,395.00,SEA-DO
2015,2015,07001,372.00,105.50,LOS-DO
2015,2015,07001,396.00,484.50,DAL-DO
2015,2015,07001,402.00,270.50,MIN-DO
2015,2015,07001,405.00,10.00,KAN-DO
2015,2015,07001,690.00,1196.00,PRL-NW
2015,2015,07001,1880.00,1525.50,SRL
2015,2015,07001,2165.00,3049.40,PRL-NW
2015,2015,07001,3173.00,2412.60,SRL
2015,2015,18002,732.00,507.00,NE-FO
2015,2015,18002,903.00,1061.00,PA-FO
2015,2015,18002,968.00,1051.00,SW-FO
2015,2015,18002,972.00,903.00,SE-FO
2015,2015,18002,976.00,556.00,NE-FO
2015,2015,18002,1024.00,801.80,CE-FO
2015,2015,18002,1192.00,1069.00,NE-FO
2015,2015,18002,1414.00,1852.50,SE-FO
2015,2015,18002,1458.00,2664.00,SW-FO
2015,2015,18002,1510.00,864.50,SW-FO
2015,2015,18002,1574.00,1389.00,SE-FO
2015,2015,18002,1664.00,492.00,PA-FO
2015,2015,18002,1900.00,2196.00,NE-FO
2015,2015,18002,2006.00,3138.00,CE-FO
2015,2015,18002,2041.00,688.00,SE-FO
2015,2015,18002,2064.00,551.00,SW-FO
2015,2015,18002,2217.00,3107.00,PA-FO
2015,2015,18002,2416.00,2118.00,PA-FO
2015,2015,18002,2640.00,1041.50,CE-FO
2015,2015,18002,2730.00,1215.50,CE-FO
2015,2015,18003,120.00,700.00,SE-FO
2015,2015,18003,240.00,1188.00,NE-FO
2015,2015,18003,280.00,1740.50,PA-FO
2015,2015,18003,360.00,3059.30,CE-FO
2015,2015,18003,384.00,480.00,NE-FO
2015,2015,18003,440.00,510.00,SW-FO
2015,2015,18003,736.00,158.00,SE-FO
2015,2015,18003,736.00,204.00,SW-FO
2015,2015,18003,760.00,848.00,PA-FO
2015,2015,18003,910.00,204.00,NE-FO
2015,2015,18003,1140.00,1570.00,SE-FO
2015,2015,18003,1222.00,963.00,NE-FO
2015,2015,18003,1290.00,304.00,SE-FO
2015,2015,18003,1368.00,740.50,CE-FO
2015,2015,18003,1410.00,252.00,PA-FO
2015,2015,18003,1510.00,40.00,SW-FO
2015,2015,18003,1938.00,2653.50,PA-FO
2015,2015,18003,2408.00,1690.00,SW-FO
2015,2015,18003,2470.00,1245.50,CE-FO
2015,2015,18003,5496.00,3633.30,CE-FO
2015,2015,18004,40.00,15.00,PA-FO
2015,2015,18004,40.00,12.00,SE-FO
2015,2015,18004,80.00,187.50,SW-FO
2015,2015,18004,120.00,54.50,NE-FO
2015,2015,18004,130.00,139.00,SW-FO
2015,2015,18004,200.00,115.50,CE-FO
2015,2015,18004,390.00,244.50,PA-FO
2015,2015,18004,398.00,622.50,SW-FO
2015,2015,18004,440.00,476.50,CE-FO
2015,2015,18004,480.00,273.50,SE-FO
2015,2015,18004,650.00,247.50,NE-FO
2015,2015,18004,696.00,548.00,SW-FO
2015,2015,18004,1053.00,1343.50,CE-FO
2015,2015,18004,1163.00,1587.00,PA-FO
2015,2015,18004,1254.00,926.40,NE-FO
2015,2015,18004,1350.00,1444.50,PA-FO
2015,2015,18004,1536.00,1555.00,SE-FO
2015,2015,18004,2470.00,2616.00,CE-FO
2015,2015,18004,3056.00,2293.20,SE-FO
2015,2015,18004,3660.00,3090.30,NE-FO
2015,2015,29001,4.00,21.60,NWE-DO
2015,2015,29001,4.00,96.90,PHI-DO
2015,2015,29001,5.00,35.20,MIN-DO
2015,2015,29001,6.00,20.00,SJN-DO
2015,2015,29001,8.00,8.00,MIN-DO
2015,2015,29001,8.00,4.00,SAN-DO
2015,2015,29001,11.00,214.70,SAN-DO
2015,2015,29001,13.00,15.50,ATL-DO
2015,2015,29001,13.00,22.90,CHI-DO
2015,2015,29001,13.00,22.00,SJN-DO
2015,2015,29001,15.00,168.90,ATL-DO
2015,2015,29001,15.00,41.00,SEA-DO
2015,2015,29001,17.00,25.50,BLT-DO
2015,2015,29001,17.00,9.50,SJN-DO
2015,2015,29001,18.00,20.00,BLT-DO
2015,2015,29001,18.00,31.00,CHI-DO
2015,2015,29001,18.00,364.00,NOL-DO
2015,2015,29001,18.00,15.00,NWE-DO
2015,2015,29001,18.00,107.00,SAN-DO
2015,2015,29001,20.00,39.20,BLT-DO
2015,2015,29001,25.00,45.10,SWI-DO
2015,2015,29001,29.00,43.30,NOL-DO
2015,2015,29001,32.00,53.00,KAN-DO
2015,2015,29001,33.00,360.40,SWI-DO
2015,2015,29001,36.00,45.00,PHI-DO
2015,2015,29001,38.00,44.80,CIN-DO
2015,2015,29001,38.00,49.50,FLA-DO
2015,2015,29001,53.00,675.40,CIN-DO
2015,2015,29001,53.00,239.40,FLA-DO
2015,2015,29001,54.00,31.00,CIN-DO
